tag,cp,x,y,error,x_est,y_est
4C1E4B2A,O_13,186071.0987685761,448099.2771452091,94.27585568123885,186042.50228613045,448009.4429748942
33344C34,O_10,186078.84402527177,447573.81719626585,17.89614032154579,186073.14393426833,447590.7812995714
34191E2A,O_10,186078.84402527177,447573.81719626585,42.87026365240362,186089.96170800057,447615.2207786757
4C1E4B2A,O_10,186078.84402527177,447573.81719626585,22.393332457854882,186083.4326238378,447595.73536456906
33344C34,O_1,186086.23140101435,447798.6625287736,25.43968505248815,186072.72520009344,447777.10423310223
34191E2A,O_1,186086.23140101435,447798.6625287736,81.76353995505167,186056.451574818,447722.5150506952
4C1E4B2A,O_1,186086.23140101435,447798.6625287736,21.203166987773596,186071.45697753134,447783.45428426424
07610752,T_24,185933.87198442945,447728.6390319769,23.305137274474774,185915.88680679764,447743.4600578839
34191966,T_24,185933.87198442945,447728.6390319769,3.9803071366158593,185929.93513439433,447729.22559544555
78335578,T_24,185933.87198442945,447728.6390319769,10.432398599569385,185937.2669224567,447718.7744825026
07610752,T_18,185938.79698284247,447878.5360136493,30.915806488848965,185959.9025614855,447901.1267560231
34191966,T_18,185938.79698284247,447878.5360136493,7.9651792472860325,185946.0056489522,447881.92411243176
78335578,T_18,185938.79698284247,447878.5360136493,14.787849002239108,185931.25289347654,447891.25478692946
07610752,T_16,185940.4386709151,447928.50167259824,39.063645307418994,185979.44680750123,447926.4199269892
34191966,T_16,185940.4386709151,447928.50167259824,34.716859451182394,185913.86160288163,447950.8381849692
78335578,T_16,185940.4386709151,447928.50167259824,16.29020003727579,185949.99983814385,447941.690861295
07610752,T_14,185942.0803699553,447978.4673307638,29.671308083367627,185921.69662884308,447956.9060315996
34191966,T_14,185942.0803699553,447978.4673307638,23.241242485407927,185922.03290019193,447966.7091715392
78335578,T_14,185942.0803699553,447978.4673307638,24.008555296592597,185927.42937256483,447959.44736749114
34075261,Y_6,185813.0619614146,447857.65737921,28.360645048900086,185832.71086325872,447878.10846338444
521E1933,Y_6,185813.0619614146,447857.65737921,83.0318850257172,185895.7950584828,447864.6950336794
552A2D4B,Y_6,185813.0619614146,447857.65737921,75.83673562734579,185872.28570001523,447905.02571522444
34075261,Y_2,185816.345341539,447957.588751961,35.73469595571394,185833.58876918623,447988.8878365806
521E1933,Y_2,185816.345341539,447957.588751961,28.573325857278654,185829.27043527857,447983.0716266491
552A2D4B,Y_2,185816.345341539,447957.588751961,29.293390051146247,185844.658316725,447965.1039456915
34075261,Y_1,185817.1661934221,447982.57159465185,7.2448750935400525,185824.20843781164,447984.27306727256
521E1933,Y_1,185817.1661934221,447982.57159465185,8.556262327823003,185825.49309259938,447984.5394297857
552A2D4B,Y_1,185817.1661934221,447982.57159465185,18.238363104657633,185835.34741030543,447981.1289438352
34075261,K_7,186182.0585115761,447670.465186064,92.70140404073838,186094.39104286963,447640.33272446983
521E1933,K_7,186182.0585115761,447670.465186064,97.24750016085612,186091.0035142895,447636.3175103499
552A2D4B,K_7,186182.0585115761,447670.465186064,118.56188121094164,186065.2520877145,447650.13838058594
34075261,K_3,186185.3418029362,447770.39639986714,64.00571363502304,186121.62456123834,447776.4663659581
521E1933,K_3,186185.3418029362,447770.39639986714,68.7312633860116,186116.99346670567,447777.64150174055
552A2D4B,K_3,186185.3418029362,447770.39639986714,68.80011559702534,186116.69058474683,447774.9203524841
34075261,K_24,186162.8214968744,447846.16564479575,79.04861344056128,186110.9344921521,447786.5299002475
521E1933,K_24,186162.8214968744,447846.16564479575,87.41864440204826,186099.89020089098,447785.4888669072
552A2D4B,K_24,186162.8214968744,447846.16564479575,117.4641141616495,186065.45625000919,447780.4554719254
34075261,K_20,186166.10486585545,447946.0968639654,107.16460462313457,186272.7258747118,447956.8770752105
521E1933,K_20,186166.10486585545,447946.0968639654,101.74084205830594,186246.81732541576,448008.03794737905
552A2D4B,K_20,186166.10486585545,447946.0968639654,106.37190788310878,186269.34928977102,447971.7009987298
34075261,K_2,186186.16263263483,447795.3792028139,63.69085035101433,186124.27335624525,447780.3378635647
521E1933,K_2,186186.16263263483,447795.3792028139,76.07851517341109,186111.75613780713,447779.516857513
552A2D4B,K_2,186186.16263263483,447795.3792028139,72.54482640143924,186115.0572848893,447780.9993085305
34075261,K_13,186177.1336568478,447520.56835935474,68.13469349012925,186109.03821835667,447518.2558469339
521E1933,K_13,186177.1336568478,447520.56835935474,52.214327339075794,186126.92180507065,447534.8898788476
552A2D4B,K_13,186177.1336568478,447520.56835935474,51.47726214564033,186138.08768815745,447554.1141615816
34075261,K_11,186178.77526411583,447570.5339690704,3.587141567767347,186182.3443328681,447570.17434027727
521E1933,K_11,186178.77526411583,447570.5339690704,2.057594615759252,186180.7697646904,447571.0396004192
552A2D4B,K_11,186178.77526411583,447570.5339690704,6.9263631350025046,186172.76457223287,447567.0921542343
191E4C07,X_2,185847.07420188465,448131.6477769987,104.2804707489421,185922.49052882602,448059.6283753746
33557852,X_2,185847.07420188465,448131.6477769987,85.38551956169616,185902.30588135187,448066.5313540775
4C4B664C,X_2,185847.07420188465,448131.6477769987,113.90743240154382,185912.30876726448,448038.27029236767
191E4C07,X_11,185839.68648738007,447906.8022210367,24.385667678678857,185827.26962421558,447885.81455091137
33557852,X_11,185839.68648738007,447906.8022210367,27.26774823393807,185837.6136051649,447879.61337676056
4C4B664C,X_11,185839.68648738007,447906.8022210367,11.297303962639434,185850.16487244915,447911.0250782647
191E4C07,L_18,186142.7637618659,447996.8833257015,93.22196366997407,186049.57304859118,447999.29692671105
33557852,L_18,186142.7637618659,447996.8833257015,99.32145771629614,186043.53462904575,448001.16481640574
4C4B664C,L_18,186142.7637618659,447996.8833257015,126.51167337166201,186016.33752522335,448001.5320016097
33344C34,O_3,186084.58974275977,447748.69690072985,13.635832649426284,186090.816254584,447760.8281200645
34191E2A,O_3,186084.58974275977,447748.69690072985,43.12949231164252,186063.5465250397,447786.34442515107
4C1E4B2A,O_3,186084.58974275977,447748.69690072985,33.790407724992484,186081.82121339592,447782.3737013407
33344C34,O_16,186068.63618596637,448024.32870177255,14.116073784847469,186062.61563600623,448011.56090958766
34191E2A,O_16,186068.63618596637,448024.32870177255,31.239123360174116,186037.61457321097,448020.6487057989
4C1E4B2A,O_16,186068.63618596637,448024.32870177255,29.516946336452698,186039.66645297655,448018.6714328619
2D331955,A_13,186433.52804473392,447712.22257479513,119.03099050458458,186385.4246578277,447821.1006757551
4C2A341E,A_13,186433.52804473392,447712.22257479513,125.9905972901205,186367.56560919687,447819.5658917904
78524B34,A_13,186433.52804473392,447712.22257479513,124.49096027732797,186382.9265829921,447825.9656680376
2D331955,A_11,186435.1696918973,447762.1881263987,77.43982503170939,186380.3796893699,447816.9145562475
4C2A341E,A_11,186435.1696918973,447762.1881263987,58.23789331718057,186395.72458183992,447805.03361053165
78524B34,A_11,186435.1696918973,447762.1881263987,109.38394665544634,186340.46617403312,447816.9246908696
2D331955,A_10,186435.9905195975,447787.1709018982,57.653471451092,186378.4780074197,447783.1417936392
4C2A341E,A_10,186435.9905195975,447787.1709018982,83.17985480979004,186358.9669480213,447818.575641474
78524B34,A_10,186435.9905195975,447787.1709018982,84.2989497752263,186358.89753799557,447753.06833423924
2D1E4C2A,S_23,185960.49646827453,447777.7838630885,21.110920821145122,185959.67509044448,447756.6889272892
2D2D5555,S_23,185960.49646827453,447777.7838630885,25.47016402743619,185959.80303358467,447752.3231403196
521E521E,S_23,185960.49646827453,447777.7838630885,28.09517108602597,185949.3480744638,447751.9952618509
2D1E4C2A,B_23,186389.30830401697,447888.7436824587,42.18222951848069,186382.35681204498,447930.3491778471
2D2D5555,B_23,186389.30830401697,447888.7436824587,25.355260112419682,186365.3190245361,447896.9536572063
521E521E,B_23,186389.30830401697,447888.7436824587,26.45519787334,186366.61267128107,447902.337274671
2D1E4C2A,B_1,186415.11192393544,447912.90561932017,90.20546887931064,186335.89005276363,447869.7672171271
2D2D5555,B_1,186415.11192393544,447912.90561932017,80.65668318041222,186343.56079922995,447875.6774432294
521E521E,B_1,186415.11192393544,447912.90561932017,90.83907042190856,186324.77881799408,447903.33134722756
072D1E2A,F_8,186305.33086716535,447616.3955210589,174.38043076435542,186134.43308720723,447581.7186780805
2D2A784C,F_8,186305.33086716535,447616.3955210589,157.3419098206498,186161.30835236216,447553.03944940213
6119331E,F_8,186305.33086716535,447616.3955210589,156.3540177913421,186155.00102230857,447573.4127730682
072D1E2A,F_4,186308.6141325598,447716.3266815783,61.50359619780762,186356.93833224298,447754.3722341468
2D2A784C,F_4,186308.6141325598,447716.3266815783,35.35485182157508,186342.7932486303,447725.36844976625
6119331E,F_4,186308.6141325598,447716.3266815783,68.89000007222769,186355.5716285057,447766.733285158
072D1E2A,F_3,186309.43495577047,447741.30947119725,82.45798019850486,186372.3533828944,447794.60665711423
2D2A784C,F_3,186309.43495577047,447741.30947119725,37.690449518795774,186345.23017787712,447753.1108295625
6119331E,F_3,186309.43495577047,447741.30947119725,27.135105271990295,186335.29933354608,447749.51604785275
072D1E2A,F_24,186286.91465200033,447817.07867182133,34.500549338918965,186321.40431895567,447816.2121973573
2D2A784C,F_24,186286.91465200033,447817.07867182133,21.67442836421299,186307.85257881717,447822.6808201171
6119331E,F_24,186286.91465200033,447817.07867182133,24.554742102478233,186311.10075751581,447821.3174994556
072D1E2A,F_23,186287.73548638896,447842.0614633915,39.817522741505854,186327.51261673396,447840.2684160449
2D2A784C,F_23,186287.73548638896,447842.0614633915,19.958352933566236,186307.2387855811,447837.8238729863
6119331E,F_23,186287.73548638896,447842.0614633915,43.06970328448626,186330.34605542803,447835.78940255154
072D1E2A,F_22,186288.55632352177,447867.04425476666,52.58483689949036,186337.87865415763,447848.8104188457
2D2A784C,F_22,186288.55632352177,447867.04425476666,43.25817813054783,186328.12715300536,447849.56800147385
6119331E,F_22,186288.55632352177,447867.04425476666,81.22534599398327,186362.25632353858,447832.8994626401
072D1E2A,F_21,186289.37716339983,447892.0270459464,37.08781192137821,186284.4865499654,447928.7909915093
2D2A784C,F_21,186289.37716339983,447892.0270459464,35.54932157362542,186294.2795432979,447927.2367169997
6119331E,F_21,186289.37716339983,447892.0270459464,41.613574177272376,186287.07130955328,447933.5766860633
072D1E2A,F_17,186292.66055035635,447991.95820864086,54.7312547363644,186240.88946912708,447974.2024942545
2D2A784C,F_17,186292.66055035635,447991.95820864086,53.92607499074634,186240.15484179254,447979.6630009517
6119331E,F_17,186292.66055035635,447991.95820864086,46.97594083797256,186245.88573876666,447996.3005603496
072D1E2A,F_16,186293.48140395695,448016.94099882385,64.81247556484357,186245.90927328827,447972.9233958395
2D2A784C,F_16,186293.48140395695,448016.94099882385,53.62940824090593,186244.00938584996,447996.2375485633
6119331E,F_16,186293.48140395695,448016.94099882385,51.716377938317855,186245.94960192486,447996.5618049575
072D1E2A,F_13,186301.22684717723,447491.48156588455,152.8571761087144,186167.75768266214,447565.9886018716
2D2A784C,F_13,186301.22684717723,447491.48156588455,151.1343777636292,186174.47849833177,447573.8007994023
6119331E,F_13,186301.22684717723,447491.48156588455,151.99090273454794,186158.87006172095,447544.73360949435
072D1E2A,F_12,186302.04764568596,447516.4643573273,155.15134688948382,186149.97900132267,447547.23882471723
2D2A784C,F_12,186302.04764568596,447516.4643573273,147.54951561455866,186159.676841885,447555.2124383528
6119331E,F_12,186302.04764568596,447516.4643573273,152.44686064595874,186151.6156770795,447541.1679631774
2D1E4C2A,S_9,185971.9883587756,448127.5434318531,13.520703273102608,185962.28599489987,448118.1267683133
2D2D5555,S_9,185971.9883587756,448127.5434318531,12.666694383532427,185959.4658085331,448125.63794450596
521E521E,S_9,185971.9883587756,448127.5434318531,21.87661091617419,185953.9142031539,448115.2182136506
2D1E4C2A,S_7,185979.73355190124,447602.083253187,37.935759363210934,185942.30646728876,447608.2747938574
2D2D5555,S_7,185979.73355190124,447602.083253187,23.643004389997692,185989.9203890933,447580.747367815
521E521E,S_7,185979.73355190124,447602.083253187,7.8006149755595295,185981.08491930255,447594.40058437054
2D1E4C2A,S_6,185980.5543640043,447627.06607948075,25.251502162547027,185955.49792958898,447630.19872306986
2D2D5555,S_6,185980.5543640043,447627.06607948075,18.098504743564362,185971.77928723732,447642.89497399953
521E521E,S_6,185980.5543640043,447627.06607948075,25.057712402707015,185955.9705853022,447631.91652024246
2D1E4C2A,S_5,185981.37517884935,447652.0489055808,7.723721488859407,185974.45867929154,447655.48662393814
2D2D5555,S_5,185981.37517884935,447652.0489055808,7.646388287771839,185974.69325998006,447655.7663259326
521E521E,S_5,185981.37517884935,447652.0489055808,8.916408325100962,185972.90023003455,447654.81975021854
2D1E4C2A,S_3,185983.01681676623,447702.0145571633,22.450292713087055,185975.36684369258,447680.907838923
2D2D5555,S_3,185983.01681676623,447702.0145571633,11.765937048522847,185988.0493257569,447691.37918561883
521E521E,S_3,185983.01681676623,447702.0145571633,17.215597962721493,185986.15280055237,447685.0869932834
2D1E4C2A,S_24,185959.67563951848,447752.80103524943,8.760577589116721,185954.5103332418,447745.7252080354
2D2D5555,S_24,185959.67563951848,447752.80103524943,10.917846490518423,185954.92399565433,447742.9714242409
521E521E,S_24,185959.67563951848,447752.80103524943,8.376586423647101,185955.19626151028,447745.7227322909
2D1E4C2A,S_22,185961.3172997727,447802.7666907242,19.800676272732364,185963.05583081712,447822.49089642847
2D2D5555,S_22,185961.3172997727,447802.7666907242,35.35603683683856,185944.52083189756,447833.87823211524
521E521E,S_22,185961.3172997727,447802.7666907242,32.000122056626864,185935.51272488746,447821.69105931686
2D1E4C2A,S_21,185962.13813401293,447827.7495181543,58.25931149338043,185938.12996762324,447880.8320512729
2D2D5555,S_21,185962.13813401293,447827.7495181543,30.874023198566416,185939.4014796225,447848.63611327164
521E521E,S_21,185962.13813401293,447827.7495181543,43.268924891821136,185956.5668178644,447870.6582619913
2D1E4C2A,S_20,185962.95897099492,447852.7323453928,19.45082236958569,185945.16262053387,447860.58246648236
2D2D5555,S_20,185962.95897099492,447852.7323453928,27.205445484882,185942.21274753695,447870.3315066303
521E521E,S_20,185962.95897099492,447852.7323453928,12.13661574237125,185951.4039367422,447856.4443024368
2D1E4C2A,S_2,185983.83763983776,447726.9973826576,21.419722404402258,185966.87550026638,447740.0775328495
2D2D5555,S_2,185983.83763983776,447726.9973826576,11.179636134867662,185972.67050874722,447727.52601042343
521E521E,S_2,185983.83763983776,447726.9973826576,28.99654473703752,185979.3133435457,447755.63879236014
2D1E4C2A,S_18,185964.6006531855,447902.6979992591,22.958050118879168,185980.20321160383,447919.5393838834
2D2D5555,S_18,185964.6006531855,447902.6979992591,26.261657392397044,185971.9896249615,447927.8987481585
521E521E,S_18,185964.6006531855,447902.6979992591,33.0146896321938,185988.21959250513,447925.76562672545
2D1E4C2A,S_17,185965.42149839373,447927.680825904,32.03066493952015,185997.08423146256,447922.839872374
2D2D5555,S_17,185965.42149839373,447927.680825904,7.991541078368416,185972.1879224048,447931.9329118521
521E521E,S_17,185965.42149839373,447927.680825904,28.341699093996702,185990.39228245663,447914.2751610261
2D1E4C2A,S_16,185966.24234634417,447952.66365234193,29.81595539827241,185978.99363984712,447925.71192307805
2D2D5555,S_16,185966.24234634417,447952.66365234193,40.438660648874404,185966.01384869113,447912.2256372584
521E521E,S_16,185966.24234634417,447952.66365234193,18.967822974981125,185985.20236042808,447952.1194333163
2D1E4C2A,S_15,185967.06319703656,447977.64647858863,18.439973808552473,185948.64166857977,447976.8219039251
2D2D5555,S_15,185967.06319703656,447977.64647858863,19.248585397470467,185967.84685307142,447958.41385206435
521E521E,S_15,185967.06319703656,447977.64647858863,22.348888287176656,185973.9912088183,447998.89443049993
2D1E4C2A,S_14,185967.88405047177,448002.62930461747,39.34485250377344,185985.80197787724,448037.65736902354
2D2D5555,S_14,185967.88405047177,448002.62930461747,26.065569753044624,185966.11443862863,448028.6347348288
521E521E,S_14,185967.88405047177,448002.62930461747,28.43542031236177,185986.7238171133,448023.92804451525
2D1E4C2A,S_13,185968.70490664788,448027.6121304615,14.746192319160805,185976.4505627983,448040.16023783723
2D2D5555,S_13,185968.70490664788,448027.6121304615,4.9501519463992825,185971.83224133938,448031.449288527
521E521E,S_13,185968.70490664788,448027.6121304615,22.452401229487798,185963.3914128569,448049.4267380606
2D1E4C2A,S_12,185969.5257655667,448052.5949561098,12.297129742779347,185980.26329926998,448046.601228565
2D2D5555,S_12,185969.5257655667,448052.5949561098,5.406030363083218,185974.67839792106,448050.9592470564
521E521E,S_12,185969.5257655667,448052.5949561098,19.446675187322978,185971.60231830686,448071.930444326
2D1E4C2A,S_1,185984.6584656517,447751.980207951,20.08035596250609,185967.82138389462,447762.9224825539
2D2D5555,S_1,185984.6584656517,447751.980207951,19.944353512312013,185964.84957398934,447754.30077859905
521E521E,S_1,185984.6584656517,447751.980207951,13.785297593028506,185974.01712403895,447760.7435565352
2D1E4C2A,B_9,186408.54526779015,447713.04339574074,114.64620901973429,186352.97223639404,447813.31997039326
2D2D5555,B_9,186408.54526779015,447713.04339574074,124.99184941698945,186379.04776150142,447834.5047457391
521E521E,B_9,186408.54526779015,447713.04339574074,117.7198564360863,186346.82070549467,447813.2833229592
2D1E4C2A,B_8,186409.3660901989,447738.02617439535,86.6916774955172,186369.05762501518,447814.77690456464
2D2D5555,B_8,186409.3660901989,447738.02617439535,111.19789781174202,186339.49484102344,447824.53039982053
521E521E,B_8,186409.3660901989,447738.02617439535,100.90799371388081,186347.19849857144,447817.509592456
2D1E4C2A,B_7,186410.1869153531,447763.0089528445,49.52652697058462,186387.20532670143,447806.88062316616
2D2D5555,B_7,186410.1869153531,447763.0089528445,52.38562698867786,186385.60466534056,447809.26872910117
521E521E,B_7,186410.1869153531,447763.0089528445,47.60505402962347,186388.77067966046,447805.52466779697
2D1E4C2A,B_6,186411.0077432533,447787.9917310916,24.671100514149483,186393.86373364308,447805.732817165
2D2D5555,B_6,186411.0077432533,447787.9917310916,33.670960576430915,186385.3904725411,447809.8432534046
521E521E,B_6,186411.0077432533,447787.9917310916,58.9453028130848,186365.0323156361,447824.8808728428
2D1E4C2A,B_5,186411.8285738986,447812.9745091339,28.189584938175972,186384.58978775758,447820.2340703156
2D2D5555,B_5,186411.8285738986,447812.9745091339,27.126259576416913,186384.88765574695,447809.8089305527
521E521E,B_5,186411.8285738986,447812.9745091339,54.0209316584229,186359.449855228,447826.19309028593
2D1E4C2A,B_4,186412.64940729,447837.95728698646,49.690334762495596,186365.29527362587,447822.90021576633
2D2D5555,B_4,186412.64940729,447837.95728698646,61.406392247178815,186351.3956483976,447833.63039082824
521E521E,B_4,186412.64940729,447837.95728698646,70.61631594990759,186343.48022459776,447852.1800941645
2D1E4C2A,B_3,186413.47024342613,447862.9400646262,65.18185108289173,186349.42273117136,447850.8326336614
2D2D5555,B_3,186413.47024342613,447862.9400646262,56.639378709091126,186359.81537943624,447881.08323939744
521E521E,B_3,186413.47024342613,447862.9400646262,64.06007769077405,186350.03408833157,447854.0211083775
2D1E4C2A,B_24,186388.4874649356,447863.76090226095,55.780093669138424,186355.86794014208,447818.51285863493
2D2D5555,B_24,186388.4874649356,447863.76090226095,24.70746830008374,186363.87280024693,447865.90035828145
521E521E,B_24,186388.4874649356,447863.76090226095,47.515641671660774,186377.471156753,447817.53994210763
2D1E4C2A,B_22,186390.1291458436,447913.7264624428,35.20105395295598,186360.5483526717,447894.64529699826
2D2D5555,B_22,186390.1291458436,447913.7264624428,35.795009310378276,186354.3917045263,447911.69718187494
521E521E,B_22,186390.1291458436,447913.7264624428,39.60874927902484,186357.11719139162,447891.83893442544
2D1E4C2A,B_21,186390.94999041472,447938.70924223395,16.980138334227572,186378.28112075292,447927.40327746567
2D2D5555,B_21,186390.94999041472,447938.70924223395,15.422600272868499,186376.67791388306,447932.86420753336
521E521E,B_21,186390.94999041472,447938.70924223395,36.45747536555712,186362.60048268156,447915.78648233647
2D1E4C2A,B_20,186391.7708377317,447963.6920218391,79.34319988323628,186334.98149361342,447908.2816098001
2D2D5555,B_20,186391.7708377317,447963.6920218391,81.06073863329517,186329.72572752973,447911.5264426915
521E521E,B_20,186391.7708377317,447963.6920218391,89.79183739489599,186312.76166465643,447921.02910313074
2D1E4C2A,B_2,186414.29108230796,447887.92284207366,52.98615021583958,186361.30497275514,447887.8571979397
2D2D5555,B_2,186414.29108230796,447887.92284207366,52.347077277831275,186361.9702545263,447886.26528972964
521E521E,B_2,186414.29108230796,447887.92284207366,61.35613121600732,186352.97586935482,447890.1632657629
2D1E4C2A,B_19,186392.5916877944,447988.674801244,103.81252159169976,186336.36543150485,447901.40712256
2D2D5555,B_19,186392.5916877944,447988.674801244,100.4765965515034,186326.74491442335,447912.7817917425
521E521E,B_19,186392.5916877944,447988.674801244,103.2523031520071,186318.77555453224,447916.4791187109
2D1E4C2A,B_10,186407.7244481264,447688.0606168939,169.99029276053056,186322.9430549575,447835.3997325596
2D2D5555,B_10,186407.7244481264,447688.0606168939,178.982814499998,186324.02452604094,447846.2667195867
521E521E,B_10,186407.7244481264,447688.0606168939,158.61134497516676,186348.924538353,447835.37025461486
2A786119,X_6,185843.79074580423,448031.7164207749,37.702922531361295,185881.28736611526,448027.77766048047
4C524C66,X_6,185843.79074580423,448031.7164207749,46.3895842193627,185876.15189654162,447998.4786493845
78073433,X_6,185843.79074580423,448031.7164207749,30.080694346920573,185873.87114196498,448031.58248345566
2A786119,X_5,185844.61160571256,448056.6992601324,37.58000297041244,185881.22258262147,448048.2202865488
4C524C66,X_5,185844.61160571256,448056.6992601324,49.14523257877072,185879.8762457532,448022.4697546141
78073433,X_5,185844.61160571256,448056.6992601324,55.55988768208893,185881.20326710932,448014.8907510048
2A786119,X_3,185846.2533337529,448106.66493824753,80.74516397942878,185901.2543814599,448047.5492359579
4C524C66,X_3,185846.2533337529,448106.66493824753,24.461815368253642,185868.76372490014,448116.2390022492
78073433,X_3,185846.2533337529,448106.66493824753,31.895418454903947,185875.853807663,448118.544738865
2A786119,X_24,185817.98704804684,448007.5544371379,18.60556537758345,185829.8357283846,447993.2095482477
4C524C66,X_24,185817.98704804684,448007.5544371379,22.0643151951937,185831.10040536404,447989.80975159816
78073433,X_24,185817.98704804684,448007.5544371379,45.1708018614867,185859.80663506206,447990.48037837364
2A786119,X_23,185818.80790541208,448032.5372794329,50.84684210412699,185836.93357915423,447985.0308450965
4C524C66,X_23,185818.80790541208,448032.5372794329,55.83271479215006,185843.0350883625,447982.2348376696
78073433,X_23,185818.80790541208,448032.5372794329,40.65768005180817,185847.95226066516,448004.1884963183
2A786119,Q_22,186012.10378233777,447826.1078472978,16.351416667671945,186021.43268444532,447812.6787590001
4C524C66,Q_22,186012.10378233777,447826.1078472978,20.086851051468916,186026.30577243707,447811.90274038573
78073433,Q_22,186012.10378233777,447826.1078472978,17.60601070056892,186028.36452230555,447819.3580363013
2A786119,Q_21,186012.92461892107,447851.0906690461,50.910453978397186,185963.8244978456,447864.5462416709
4C524C66,Q_21,186012.92461892107,447851.0906690461,47.834251067277215,185970.87107190787,447873.8857290104
78073433,Q_21,186012.92461892107,447851.0906690461,35.164722225013335,185979.40305398824,447861.71433948603
2A786119,Q_20,186013.74545824665,447876.07349059155,46.95638023488425,185985.35183758315,447913.4727412576
4C524C66,Q_20,186013.74545824665,447876.07349059155,49.196822721423885,185974.89072604134,447906.2502556789
78073433,Q_20,186013.74545824665,447876.07349059155,48.18303880646748,185988.77506194814,447917.281311904
2A786119,Q_18,186015.38714512525,447926.03913309553,6.289525450530022,186009.29363987886,447927.5971203243
4C524C66,Q_18,186015.38714512525,447926.03913309553,12.001549454601355,186005.7395211921,447933.17779835983
78073433,Q_18,186015.38714512525,447926.03913309553,13.220955385274197,186006.94113999725,447915.86767013895
2A786119,Q_17,186016.20799267865,447951.0219540516,28.428777295048985,185997.82212735407,447929.33888842986
4C524C66,Q_17,186016.20799267865,447951.0219540516,44.59427840647714,185983.20974140536,447981.0180384544
78073433,Q_17,186016.20799267865,447951.0219540516,28.454546516813394,185992.66412260945,447935.04236082645
2A786119,Q_16,186017.02884297393,447976.0047748111,27.525064799207424,185997.893278385,447956.2194428689
4C524C66,Q_16,186017.02884297393,447976.0047748111,36.810033680288754,185980.2190731941,447975.8653893725
78073433,Q_16,186017.02884297393,447976.0047748111,31.41035716112747,185991.7754944836,447957.32647384406
2A786119,Q_15,186017.84969601175,448000.98759536666,41.65100349437708,185993.61276105937,448034.86055030423
4C524C66,Q_15,186017.84969601175,448000.98759536666,37.359669683825466,186002.11304938284,448034.87126210687
78073433,Q_15,186017.84969601175,448000.98759536666,36.638238556658635,186001.5228224068,448033.7868899143
2A786119,Q_14,186018.67055179243,448025.9704157271,28.279078999433995,186044.04550541998,448038.45312526694
4C524C66,Q_14,186018.67055179243,448025.9704157271,24.794834527717843,186041.93626081967,448034.54308174865
78073433,Q_14,186018.67055179243,448025.9704157271,37.745281984679096,186050.38202070913,448046.4420803211
2A786119,Q_12,186020.3122715804,448075.93605585006,32.326682961497,186050.2489842529,448088.1347306001
4C524C66,Q_12,186020.3122715804,448075.93605585006,16.727152874456745,186031.73707807984,448063.71838668874
78073433,Q_12,186020.3122715804,448075.93605585006,38.72834341361498,186055.68603708316,448091.7025170167
2A786119,Q_11,186021.13313558785,448100.9188756187,25.401481049499626,186046.0431670496,448095.9463941373
4C524C66,Q_11,186021.13313558785,448100.9188756187,34.382636834511565,186046.66572914395,448077.89166601805
78073433,Q_11,186021.13313558785,448100.9188756187,28.548453279713083,186049.15266380095,448095.4489374674
2A786119,O_18,186066.9944779408,447974.3630718298,36.74998173058432,186076.95113398178,448009.7385740549
4C524C66,O_18,186066.9944779408,447974.3630718298,45.37638930190784,186068.56066068137,448019.7124243908
78073433,O_18,186066.9944779408,447974.3630718298,34.604022786534884,186074.76937619812,448008.08234451024
2A786119,O_12,186077.20241639065,447523.8515646063,36.180945229921356,186109.03866191514,447541.0420930634
4C524C66,O_12,186077.20241639065,447523.8515646063,41.91461854676893,186095.8281935197,447561.4004084535
78073433,O_12,186077.20241639065,447523.8515646063,70.47971519374681,186091.94288365767,447592.7725982502
2A786119,O_11,186078.0232194596,447548.8343805384,41.7777405869741,186096.03568867518,447586.52961314557
4C524C66,O_11,186078.0232194596,447548.8343805384,22.41688037899819,186083.31879605007,447570.6167907471
78073433,O_11,186078.0232194596,447548.8343805384,17.51409888783421,186094.7859221289,447553.9093641909
2A786119,N_2,186110.3933827358,447772.8588858094,21.28827610333829,186131.68124269837,447772.991993535
4C524C66,N_2,186110.3933827358,447772.8588858094,14.129987588553188,186113.95878359253,447786.53164946503
78073433,N_2,186110.3933827358,447772.8588858094,21.65578344261794,186125.08084505505,447788.7727604832
2A786119,L_6,186157.89652570977,447696.26881003054,18.329860920883803,186170.44942546586,447682.91184521466
4C524C66,L_6,186157.89652570977,447696.26881003054,9.658774415617366,186164.505847074,447689.22545895906
78073433,L_6,186157.89652570977,447696.26881003054,22.00170636251192,186171.96246126492,447679.3506381488
2A786119,L_17,186143.584616656,448021.8661323484,32.11814942187949,186160.38201946561,448049.24171966885
4C524C66,L_17,186143.584616656,448021.8661323484,22.46120200478111,186137.81084484726,448043.5725635291
78073433,L_17,186143.584616656,448021.8661323484,26.55267995345128,186141.44366719577,448048.33235890453
2A786119,G_7,186281.1688881255,447642.1991252094,169.3345152487913,186141.17949593748,447546.9250567051
4C524C66,G_7,186281.1688881255,447642.1991252094,208.14598123571236,186091.5662762421,447556.3178171641
78073433,G_7,186281.1688881255,447642.1991252094,206.45884140911411,186094.21215821753,447554.60669209954
2A786119,G_4,186283.63134189032,447717.1475035341,133.80348509075796,186375.4308966054,447814.4933528372
4C524C66,G_4,186283.63134189032,447717.1475035341,128.3675294905866,186351.50006824586,447826.1064802657
