est_method,cp_time,cp,tag,dets,error
knn,25,B_7,2D2D5555,80,94
knn,25,B_7,521E521E,80,43
knn,25,B_8,2D1E4C2A,79,12
knn,25,B_8,2D2D5555,79,134
knn,25,B_8,521E521E,79,51
knn,25,B_9,2D1E4C2A,91,35
knn,25,B_9,2D2D5555,91,111
knn,25,B_9,521E521E,91,43
knn,25,C_1,4B2A5555,135,24
knn,25,C_1,55346178,135,37
knn,25,C_1,782D5207,135,117
knn,25,C_13,4B2A5555,82,17
knn,25,C_13,55346178,82,42
knn,25,C_13,782D5207,82,24
knn,25,C_14,4B2A5555,84,26
knn,25,C_14,55346178,84,53
knn,25,C_14,782D5207,84,51
knn,25,C_15,4B2A5555,64,8
knn,25,C_15,55346178,64,71
knn,25,C_15,782D5207,64,92
knn,25,C_16,4B2A5555,94,8
knn,25,C_16,55346178,94,34
knn,25,C_16,782D5207,94,26
knn,25,C_17,4B2A5555,120,24
knn,25,C_17,55346178,120,100
knn,25,C_17,782D5207,120,34
knn,25,C_18,4B2A5555,47,17
knn,25,C_18,55346178,47,17
knn,25,C_18,782D5207,47,17
knn,25,C_19,4B2A5555,75,37
knn,25,C_19,55346178,75,30
knn,25,C_19,782D5207,75,37
knn,25,C_2,4B2A5555,106,101
knn,25,C_2,55346178,106,17
knn,25,C_2,782D5207,106,33
knn,25,C_20,4B2A5555,90,51
knn,25,C_20,55346178,90,34
knn,25,C_20,782D5207,90,51
knn,25,C_21,4B2A5555,90,75
knn,25,C_21,55346178,90,8
knn,25,C_21,782D5207,90,400
knn,25,C_22,4B2A5555,81,100
knn,25,C_22,55346178,81,12
knn,25,C_22,782D5207,81,100
knn,25,C_23,4B2A5555,155,42
knn,25,C_23,55346178,155,19
knn,25,C_23,782D5207,155,35
knn,25,C_3,4B2A5555,123,71
knn,25,C_3,55346178,123,119
knn,25,C_3,782D5207,123,56
knn,25,C_4,4B2A5555,99,77
knn,25,C_4,55346178,99,75
knn,25,C_4,782D5207,99,51
knn,25,C_5,4B2A5555,147,126
knn,25,C_5,55346178,147,8
knn,25,C_5,782D5207,147,37
knn,25,C_6,4B2A5555,101,135
knn,25,C_6,55346178,101,49
knn,25,C_6,782D5207,101,8
knn,25,C_7,4B2A5555,97,133
knn,25,C_7,55346178,97,24
knn,25,C_7,782D5207,97,25
knn,25,C_8,4B2A5555,96,111
knn,25,C_8,55346178,96,26
knn,25,C_8,782D5207,96,35
knn,25,D_1,07610752,150,0
knn,25,D_1,34191966,150,77
knn,25,D_1,78335578,150,50
knn,25,D_12,07610752,104,37
knn,25,D_12,34191966,104,42
knn,25,D_12,78335578,104,26
knn,25,D_13,07610752,83,79
knn,25,D_13,34191966,83,24
knn,25,D_13,78335578,83,17
knn,25,D_14,07610752,86,17
knn,25,D_14,34191966,86,0
knn,25,D_14,78335578,86,26
knn,25,D_15,07610752,69,37
knn,25,D_15,34191966,69,53
knn,25,D_15,78335578,69,53
knn,25,D_16,07610752,137,34
knn,25,D_16,34191966,137,34
knn,25,D_16,78335578,137,35
knn,25,D_17,07610752,110,17
knn,25,D_17,34191966,110,8
knn,25,D_17,78335578,110,8
knn,25,D_18,07610752,143,24
knn,25,D_18,34191966,143,51
knn,25,D_18,78335578,143,51
knn,25,D_19,07610752,123,35
knn,25,D_19,34191966,123,12
knn,25,D_19,78335578,123,53
knn,25,D_2,07610752,142,19
knn,25,D_2,34191966,142,59
knn,25,D_2,78335578,142,51
knn,25,D_20,07610752,152,19
knn,25,D_20,34191966,152,47
knn,25,D_20,78335578,152,56
knn,25,D_21,07610752,121,12
knn,25,D_21,34191966,121,77
knn,25,D_21,78335578,121,82
knn,25,D_22,07610752,136,8
knn,25,D_22,34191966,136,60
knn,25,D_22,78335578,136,56
knn,25,D_23,07610752,149,26
knn,25,D_23,34191966,149,112
knn,25,D_23,78335578,149,12
knn,25,D_24,07610752,139,42
knn,25,D_24,34191966,139,61
knn,25,D_24,78335578,139,53
knn,25,D_3,07610752,128,93
knn,25,D_3,34191966,128,72
knn,25,D_3,78335578,128,65
knn,25,D_4,07610752,87,42
knn,25,D_4,34191966,87,56
knn,25,D_4,78335578,87,47
knn,25,D_5,07610752,93,61
knn,25,D_5,34191966,93,42
knn,25,D_5,78335578,93,90
knn,25,D_6,07610752,100,42
knn,25,D_6,34191966,100,101
knn,25,D_6,78335578,100,37
knn,25,D_7,07610752,75,124
knn,25,D_7,34191966,75,108
knn,25,D_7,78335578,75,124
knn,25,E_1,524B0778,163,53
knn,25,E_1,664B1E61,163,82
knn,25,E_1,78521E33,163,26
knn,25,E_11,524B0778,71,75
knn,25,E_11,664B1E61,71,77
knn,25,E_11,78521E33,71,101
knn,25,E_12,524B0778,80,12
knn,25,E_12,664B1E61,80,61
knn,25,E_12,78521E33,80,77
knn,25,E_13,524B0778,59,17
knn,25,E_13,664B1E61,59,42
knn,25,E_13,78521E33,59,37
knn,25,E_14,524B0778,96,19
knn,25,E_14,664B1E61,96,25
knn,25,E_14,78521E33,96,19
knn,25,E_15,524B0778,99,61
knn,25,E_15,664B1E61,99,35
knn,25,E_15,78521E33,99,60
knn,25,E_16,524B0778,149,24
knn,25,E_16,664B1E61,149,24
knn,25,E_16,78521E33,149,26
knn,25,E_17,524B0778,136,25
knn,25,E_17,664B1E61,136,24
knn,25,E_17,78521E33,136,24
knn,25,E_18,524B0778,125,37
knn,25,E_18,664B1E61,125,26
knn,25,E_18,78521E33,125,12
knn,25,E_19,524B0778,153,30
knn,25,E_19,664B1E61,153,43
knn,25,E_19,78521E33,153,26
knn,25,E_2,524B0778,124,35
knn,25,E_2,664B1E61,124,69
knn,25,E_2,78521E33,124,67
knn,25,E_20,524B0778,144,17
knn,25,E_20,664B1E61,144,93
knn,25,E_20,78521E33,144,17
knn,25,E_21,524B0778,164,34
knn,25,E_21,664B1E61,164,88
knn,25,E_21,78521E33,164,37
knn,25,E_22,524B0778,194,26
knn,25,E_22,664B1E61,194,56
knn,25,E_22,78521E33,194,17
knn,25,E_23,524B0778,149,26
knn,25,E_23,664B1E61,149,67
knn,25,E_23,78521E33,149,82
knn,25,E_24,524B0778,136,344
knn,25,E_24,664B1E61,136,100
knn,25,E_24,78521E33,136,43
knn,25,E_3,524B0778,127,61
knn,25,E_3,664B1E61,127,67
knn,25,E_3,78521E33,127,58
knn,25,E_4,524B0778,121,51
knn,25,E_4,664B1E61,121,157
knn,25,E_4,78521E33,121,49
knn,25,E_5,524B0778,95,37
knn,25,E_5,664B1E61,95,123
knn,25,E_5,78521E33,95,51
knn,25,E_6,524B0778,110,19
knn,25,E_6,664B1E61,110,124
knn,25,E_6,78521E33,110,24
knn,25,E_7,524B0778,75,42
knn,25,E_7,664B1E61,75,185
knn,25,E_7,78521E33,75,47
knn,25,E_8,524B0778,61,113
knn,25,E_8,664B1E61,61,135
knn,25,E_8,78521E33,61,116
knn,25,F_1,072D1E2A,168,104
knn,25,F_1,2D2A784C,168,37
knn,25,F_1,6119331E,168,95
knn,25,F_10,072D1E2A,107,120
knn,25,F_10,2D2A784C,107,51
knn,25,F_10,6119331E,107,53
knn,25,F_11,072D1E2A,94,90
knn,25,F_11,2D2A784C,94,42
knn,25,F_11,6119331E,94,105
knn,25,F_12,072D1E2A,124,45
knn,25,F_12,2D2A784C,124,67
knn,25,F_12,6119331E,124,67
knn,25,F_13,072D1E2A,107,49
knn,25,F_13,2D2A784C,107,12
knn,25,F_13,6119331E,107,71
knn,25,F_14,072D1E2A,103,85
knn,25,F_14,2D2A784C,103,50
knn,25,F_14,6119331E,103,85
knn,25,F_15,2A786119,122,34
knn,25,F_15,4C524C66,122,26
knn,25,F_15,78073433,122,61
knn,25,F_16,072D1E2A,138,67
knn,25,F_16,2D2A784C,138,50
knn,25,F_16,6119331E,138,50
knn,25,F_17,072D1E2A,138,16
knn,25,F_17,2D2A784C,138,17
knn,25,F_17,6119331E,138,26
knn,25,F_18,072D1E2A,98,336
knn,25,F_18,2D2A784C,98,42
knn,25,F_18,6119331E,98,34
knn,25,F_19,072D1E2A,177,60
knn,25,F_19,2D2A784C,177,17
knn,25,F_19,6119331E,177,50
knn,25,F_2,072D1E2A,188,86
knn,25,F_2,2D2A784C,188,53
knn,25,F_2,6119331E,188,52
knn,25,F_20,072D1E2A,184,65
knn,25,F_20,2D2A784C,184,24
knn,25,F_20,6119331E,184,47
knn,25,F_21,072D1E2A,158,95
knn,25,F_21,2D2A784C,158,42
knn,25,F_21,6119331E,158,59
knn,25,F_22,072D1E2A,183,137
knn,25,F_22,2D2A784C,183,24
knn,25,F_22,6119331E,183,132
knn,25,F_23,072D1E2A,164,77
knn,25,F_23,2D2A784C,164,53
knn,25,F_23,6119331E,164,60
knn,25,F_24,072D1E2A,193,77
knn,25,F_24,2D2A784C,193,23
knn,25,F_24,6119331E,193,24
knn,25,F_3,072D1E2A,149,94
knn,25,F_3,2D2A784C,149,23
knn,25,F_3,6119331E,149,129
knn,25,F_4,072D1E2A,161,149
knn,25,F_4,2D2A784C,161,17
knn,25,F_4,6119331E,161,125
knn,25,F_5,072D1E2A,110,153
knn,25,F_5,2D2A784C,110,59
knn,25,F_5,6119331E,110,217
knn,25,F_6,072D1E2A,112,107
knn,25,F_6,2D2A784C,112,34
knn,25,F_6,6119331E,112,183
knn,25,F_7,072D1E2A,98,136
knn,25,F_7,2D2A784C,98,12
knn,25,F_7,6119331E,98,90
knn,25,F_8,072D1E2A,99,67
knn,25,F_8,2D2A784C,99,49
knn,25,F_8,6119331E,99,154
knn,25,F_9,072D1E2A,106,100
knn,25,F_9,2D2A784C,106,41
knn,25,F_9,6119331E,106,118
knn,25,G_1,2A786119,178,42
knn,25,G_1,4C524C66,178,84
knn,25,G_1,78073433,178,135
knn,25,G_10,2A786119,121,50
knn,25,G_10,4C524C66,121,136
knn,25,G_10,78073433,121,125
knn,25,G_11,2A786119,133,53
knn,25,G_11,4C524C66,133,72
knn,25,G_11,78073433,133,106
knn,25,G_12,2A786119,120,0
knn,25,G_12,4C524C66,120,83
knn,25,G_12,78073433,120,90
knn,25,G_13,2A786119,89,59
knn,25,G_13,4C524C66,89,60
knn,25,G_13,78073433,89,67
knn,25,G_16,2A786119,249,50
knn,25,G_16,4C524C66,249,33
knn,25,G_16,78073433,249,25
knn,25,G_17,2A786119,263,45
knn,25,G_17,4C524C66,263,33
knn,25,G_17,78073433,263,26
knn,25,G_18,2A786119,245,42
knn,25,G_18,4C524C66,245,56
knn,25,G_18,78073433,245,50
knn,25,G_19,2A786119,297,26
knn,25,G_19,4C524C66,297,37
knn,25,G_19,78073433,297,49
knn,25,G_2,2A786119,129,317
knn,25,G_2,4C524C66,129,101
knn,25,G_2,78073433,129,50
knn,25,G_20,2A786119,273,8
knn,25,G_20,4C524C66,273,25
knn,25,G_20,78073433,273,42
knn,25,G_21,2A786119,319,26
knn,25,G_21,4C524C66,319,26
knn,25,G_21,78073433,319,17
knn,25,G_22,2A786119,191,19
knn,25,G_22,4C524C66,191,42
knn,25,G_22,78073433,191,123
knn,25,G_23,2A786119,154,49
knn,25,G_23,4C524C66,154,27
knn,25,G_23,78073433,154,47
knn,25,G_24,2A786119,144,30
knn,25,G_24,4C524C66,144,83
knn,25,G_24,78073433,144,273
knn,25,G_3,2A786119,153,8
knn,25,G_3,4C524C66,153,138
knn,25,G_3,78073433,153,56
knn,25,G_4,2A786119,131,45
knn,25,G_4,4C524C66,131,59
knn,25,G_4,78073433,131,60
knn,25,G_5,2A786119,119,92
knn,25,G_5,4C524C66,119,49
knn,25,G_5,78073433,119,146
knn,25,G_6,2A786119,111,63
knn,25,G_6,4C524C66,111,143
knn,25,G_6,78073433,111,105
knn,25,G_7,2A786119,131,12
knn,25,G_7,4C524C66,131,124
knn,25,G_7,78073433,131,183
knn,25,G_8,2A786119,157,35
knn,25,G_8,4C524C66,157,116
knn,25,G_8,78073433,157,157
knn,25,G_9,2A786119,125,42
knn,25,G_9,4C524C66,125,142
knn,25,G_9,78073433,125,148
knn,25,H_1,34556652,138,155
knn,25,H_1,784C5552,138,106
knn,25,H_1,78612A1E,138,42
knn,25,H_10,34556652,159,162
knn,25,H_10,784C5552,159,34
knn,25,H_10,78612A1E,159,67
knn,25,H_11,34556652,120,116
knn,25,H_11,784C5552,120,30
knn,25,H_11,78612A1E,120,74
knn,25,H_12,34556652,122,125
knn,25,H_12,784C5552,122,25
knn,25,H_12,78612A1E,122,45
knn,25,H_13,34556652,129,45
knn,25,H_13,784C5552,129,34
knn,25,H_13,78612A1E,129,53
knn,25,H_14,34556652,111,63
knn,25,H_14,784C5552,111,63
knn,25,H_14,78612A1E,111,35
knn,25,H_16,34556652,134,41
knn,25,H_16,784C5552,134,48
knn,25,H_16,78612A1E,134,77
knn,25,H_17,34556652,166,24
knn,25,H_17,784C5552,166,24
knn,25,H_17,78612A1E,166,43
knn,25,H_18,34556652,124,42
knn,25,H_18,784C5552,124,91
knn,25,H_18,78612A1E,124,67
knn,25,H_19,34556652,165,90
knn,25,H_19,784C5552,165,34
knn,25,H_19,78612A1E,165,42
knn,25,H_2,34556652,194,157
knn,25,H_2,784C5552,194,59
knn,25,H_2,78612A1E,194,41
knn,25,H_20,34556652,151,107
knn,25,H_20,784C5552,151,19
knn,25,H_20,78612A1E,151,42
knn,25,H_21,34556652,90,153
knn,25,H_21,784C5552,90,19
knn,25,H_21,78612A1E,90,270
knn,25,H_22,34556652,170,153
knn,25,H_22,784C5552,170,19
knn,25,H_22,78612A1E,170,35
knn,25,H_23,34556652,141,150
knn,25,H_23,784C5552,141,110
knn,25,H_23,78612A1E,141,109
knn,25,H_24,34556652,210,142
knn,25,H_24,784C5552,210,33
knn,25,H_24,78612A1E,210,42
knn,25,H_3,34556652,164,112
knn,25,H_3,784C5552,164,34
knn,25,H_3,78612A1E,164,19
knn,25,H_4,34556652,154,152
knn,25,H_4,784C5552,154,25
knn,25,H_4,78612A1E,154,105
knn,25,H_5,34556652,171,148
knn,25,H_5,784C5552,171,43
knn,25,H_5,78612A1E,171,35
knn,25,H_6,34556652,132,150
knn,25,H_6,784C5552,132,117
knn,25,H_6,78612A1E,132,45
knn,25,H_7,34556652,137,225
knn,25,H_7,784C5552,137,61
knn,25,H_7,78612A1E,137,75
knn,25,H_8,34556652,147,210
knn,25,H_8,784C5552,147,45
knn,25,H_8,78612A1E,147,24
knn,25,H_9,34556652,118,179
knn,25,H_9,784C5552,118,53
knn,25,H_9,78612A1E,118,42
knn,25,I_1,071E2A4C,152,19
knn,25,I_1,19614B34,152,309
knn,25,I_1,554B554C,152,42
knn,25,I_10,071E2A4C,132,49
knn,25,I_10,19614B34,132,53
knn,25,I_10,554B554C,132,65
knn,25,I_11,071E2A4C,85,26
knn,25,I_11,19614B34,85,166
knn,25,I_11,554B554C,85,35
knn,25,I_12,071E2A4C,119,12
knn,25,I_12,19614B34,119,19
knn,25,I_12,554B554C,119,30
knn,25,I_13,071E2A4C,93,42
knn,25,I_13,19614B34,93,86
knn,25,I_13,554B554C,93,24
knn,25,I_14,071E2A4C,145,8
knn,25,I_14,19614B34,145,59
knn,25,I_14,554B554C,145,30
knn,25,I_15,071E2A4C,118,50
knn,25,I_15,19614B34,118,61
knn,25,I_15,554B554C,118,37
knn,25,I_16,071E2A4C,111,24
knn,25,I_16,19614B34,111,50
knn,25,I_16,554B554C,111,8
knn,25,I_17,071E2A4C,134,24
knn,25,I_17,19614B34,134,12
knn,25,I_17,554B554C,134,42
knn,25,I_18,071E2A4C,185,26
knn,25,I_18,19614B34,185,37
knn,25,I_18,554B554C,185,17
knn,25,I_19,071E2A4C,122,69
knn,25,I_19,19614B34,122,112
knn,25,I_19,554B554C,122,53
knn,25,I_2,071E2A4C,140,24
knn,25,I_2,19614B34,140,19
knn,25,I_2,554B554C,140,343
knn,25,I_20,071E2A4C,156,23
knn,25,I_20,19614B34,156,41
knn,25,I_20,554B554C,156,23
knn,25,I_21,071E2A4C,170,53
knn,25,I_21,19614B34,170,25
knn,25,I_21,554B554C,170,71
knn,25,I_22,071E2A4C,163,92
knn,25,I_22,19614B34,163,58
knn,25,I_22,554B554C,163,58
knn,25,I_23,071E2A4C,108,75
knn,25,I_23,19614B34,108,82
knn,25,I_23,554B554C,108,71
knn,25,I_24,071E2A4C,159,42
knn,25,I_24,19614B34,159,30
knn,25,I_24,554B554C,159,106
knn,25,I_3,071E2A4C,147,42
knn,25,I_3,19614B34,147,110
knn,25,I_3,554B554C,147,110
knn,25,I_4,071E2A4C,185,59
knn,25,I_4,19614B34,185,51
knn,25,I_4,554B554C,185,110
knn,25,I_5,071E2A4C,188,34
knn,25,I_5,19614B34,188,42
knn,25,I_5,554B554C,188,49
knn,25,I_6,071E2A4C,123,47
knn,25,I_6,19614B34,123,253
knn,25,I_6,554B554C,123,42
knn,25,I_7,071E2A4C,147,50
knn,25,I_7,19614B34,147,61
knn,25,I_7,554B554C,147,33
knn,25,I_8,071E2A4C,70,101
knn,25,I_8,19614B34,70,190
knn,25,I_8,554B554C,70,216
knn,25,I_9,071E2A4C,113,146
knn,25,I_9,19614B34,113,93
knn,25,I_9,554B554C,113,87
knn,25,J_1,072A5219,237,30
knn,25,J_1,07614B78,237,47
knn,25,J_1,66782A34,237,19
knn,25,J_10,072A5219,160,17
knn,25,J_10,07614B78,160,37
knn,25,J_10,66782A34,160,50
knn,25,J_11,072A5219,228,8
knn,25,J_11,07614B78,228,8
knn,25,J_11,66782A34,228,42
knn,25,J_12,072A5219,162,59
knn,25,J_12,07614B78,162,51
knn,25,J_12,66782A34,162,34
knn,25,J_13,072A5219,180,33
knn,25,J_13,07614B78,180,19
knn,25,J_13,66782A34,180,61
knn,25,J_14,072A5219,162,37
knn,25,J_14,07614B78,162,53
knn,25,J_14,66782A34,162,53
knn,25,J_15,072A5219,231,25
knn,25,J_15,07614B78,231,51
knn,25,J_15,66782A34,231,92
knn,25,J_16,072A5219,184,26
knn,25,J_16,07614B78,184,42
knn,25,J_16,66782A34,184,30
knn,25,J_17,072A5219,233,35
knn,25,J_17,07614B78,233,17
knn,25,J_17,66782A34,233,23
knn,25,J_18,072A5219,189,26
knn,25,J_18,07614B78,189,19
knn,25,J_18,66782A34,189,30
knn,25,J_19,072A5219,251,42
knn,25,J_19,07614B78,251,17
knn,25,J_19,66782A34,251,34
knn,25,J_2,072A5219,273,19
knn,25,J_2,07614B78,273,19
knn,25,J_2,66782A34,273,19
knn,25,J_20,072A5219,186,30
knn,25,J_20,07614B78,186,37
knn,25,J_20,66782A34,186,35
knn,25,J_21,072A5219,267,34
knn,25,J_21,07614B78,267,59
knn,25,J_21,66782A34,267,45
knn,25,J_22,072A5219,244,37
knn,25,J_22,07614B78,244,8
knn,25,J_22,66782A34,244,69
knn,25,J_23,072A5219,205,24
knn,25,J_23,07614B78,205,34
knn,25,J_23,66782A34,205,26
knn,25,J_24,072A5219,232,26
knn,25,J_24,07614B78,232,56
knn,25,J_24,66782A34,232,56
knn,25,J_3,072A5219,242,17
knn,25,J_3,07614B78,242,42
knn,25,J_3,66782A34,242,51
knn,25,J_4,072A5219,250,17
knn,25,J_4,07614B78,250,53
knn,25,J_4,66782A34,250,42
knn,25,J_5,072A5219,221,25
knn,25,J_5,07614B78,221,17
knn,25,J_5,66782A34,221,49
knn,25,J_6,072A5219,193,35
knn,25,J_6,07614B78,193,53
knn,25,J_6,66782A34,193,53
knn,25,J_7,072A5219,216,134
knn,25,J_7,07614B78,216,24
knn,25,J_7,66782A34,216,53
knn,25,J_8,072A5219,187,59
knn,25,J_8,07614B78,187,79
knn,25,J_8,66782A34,187,8
knn,25,J_9,072A5219,154,42
knn,25,J_9,07614B78,154,26
knn,25,J_9,66782A34,154,8
knn,25,K_1,34075261,250,77
knn,25,K_1,521E1933,250,19
knn,25,K_1,552A2D4B,250,53
knn,25,K_10,34075261,180,58
knn,25,K_10,521E1933,180,30
knn,25,K_10,552A2D4B,180,37
knn,25,K_11,34075261,186,51
knn,25,K_11,521E1933,186,59
knn,25,K_11,552A2D4B,186,33
knn,25,K_12,34075261,154,56
knn,25,K_12,521E1933,154,37
knn,25,K_12,552A2D4B,154,17
knn,25,K_13,34075261,162,56
knn,25,K_13,521E1933,162,35
knn,25,K_13,552A2D4B,162,24
knn,25,K_14,34075261,159,53
knn,25,K_14,521E1933,159,59
knn,25,K_14,552A2D4B,159,69
knn,25,K_15,34075261,115,247
knn,25,K_15,521E1933,115,78
knn,25,K_15,552A2D4B,115,49
knn,25,K_16,34075261,180,33
knn,25,K_16,521E1933,180,33
knn,25,K_16,552A2D4B,180,12
knn,25,K_17,34075261,106,387
knn,25,K_17,521E1933,106,19
knn,25,K_17,552A2D4B,106,42
knn,25,K_18,34075261,200,50
knn,25,K_18,521E1933,200,53
knn,25,K_18,552A2D4B,200,19
knn,25,K_19,34075261,192,56
knn,25,K_19,521E1933,192,34
knn,25,K_19,552A2D4B,192,34
knn,25,K_2,34075261,164,33
knn,25,K_2,521E1933,164,34
knn,25,K_2,552A2D4B,164,17
knn,25,K_20,34075261,233,113
knn,25,K_20,521E1933,233,42
knn,25,K_20,552A2D4B,233,17
knn,25,K_21,34075261,166,98
knn,25,K_21,521E1933,166,30
knn,25,K_21,552A2D4B,166,42
knn,25,K_22,34075261,220,69
knn,25,K_22,521E1933,220,12
knn,25,K_22,552A2D4B,220,83
knn,25,K_23,34075261,217,183
knn,25,K_23,521E1933,217,12
knn,25,K_23,552A2D4B,217,25
knn,25,K_24,34075261,212,67
knn,25,K_24,521E1933,212,49
knn,25,K_24,552A2D4B,212,42
knn,25,K_3,34075261,226,30
knn,25,K_3,521E1933,226,47
knn,25,K_3,552A2D4B,226,63
knn,25,K_4,34075261,220,67
knn,25,K_4,521E1933,220,30
knn,25,K_4,552A2D4B,220,49
knn,25,K_5,34075261,172,171
knn,25,K_5,521E1933,172,33
knn,25,K_5,552A2D4B,172,26
knn,25,K_6,34075261,187,8
knn,25,K_6,521E1933,187,61
knn,25,K_6,552A2D4B,187,168
knn,25,K_7,34075261,194,12
knn,25,K_7,521E1933,194,24
knn,25,K_7,552A2D4B,194,53
knn,25,K_8,34075261,186,150
knn,25,K_8,521E1933,186,42
knn,25,K_8,552A2D4B,186,35
knn,25,K_9,34075261,166,83
knn,25,K_9,521E1933,166,74
knn,25,K_9,552A2D4B,166,63
knn,25,L_1,191E4C07,235,53
knn,25,L_1,33557852,235,51
knn,25,L_1,4C4B664C,235,37
knn,25,L_10,191E4C07,209,17
knn,25,L_10,33557852,209,19
knn,25,L_10,4C4B664C,209,34
knn,25,L_11,191E4C07,217,53
knn,25,L_11,33557852,217,30
knn,25,L_11,4C4B664C,217,18
knn,25,L_12,191E4C07,182,67
knn,25,L_12,33557852,182,19
knn,25,L_12,4C4B664C,182,45
knn,25,L_13,191E4C07,201,0
knn,25,L_13,33557852,201,53
knn,25,L_13,4C4B664C,201,50
knn,25,L_14,191E4C07,210,59
knn,25,L_14,33557852,210,50
knn,25,L_14,4C4B664C,210,47
knn,25,L_15,191E4C07,190,50
knn,25,L_15,33557852,190,42
knn,25,L_15,4C4B664C,190,37
knn,25,L_16,191E4C07,133,0
knn,25,L_16,33557852,133,8
knn,25,L_16,4C4B664C,133,8
knn,25,L_17,2A786119,389,100
knn,25,L_17,4C524C66,389,108
knn,25,L_17,78073433,389,26
knn,25,L_18,191E4C07,204,12
knn,25,L_18,33557852,204,53
knn,25,L_18,4C4B664C,204,45
knn,25,L_19,191E4C07,220,8
knn,25,L_19,33557852,220,19
knn,25,L_19,4C4B664C,220,34
knn,25,L_2,191E4C07,213,26
knn,25,L_2,33557852,213,17
knn,25,L_2,4C4B664C,213,12
knn,25,L_20,191E4C07,243,8
knn,25,L_20,33557852,243,35
knn,25,L_20,4C4B664C,243,12
knn,25,L_21,191E4C07,236,12
knn,25,L_21,33557852,236,8
knn,25,L_21,4C4B664C,236,42
knn,25,L_22,191E4C07,203,53
knn,25,L_22,33557852,203,33
knn,25,L_22,4C4B664C,203,43
knn,25,L_23,191E4C07,195,47
knn,25,L_23,33557852,195,35
knn,25,L_23,4C4B664C,195,67
knn,25,L_24,191E4C07,232,17
knn,25,L_24,33557852,232,12
knn,25,L_24,4C4B664C,232,71
knn,25,L_3,191E4C07,250,8
knn,25,L_3,33557852,250,8
knn,25,L_3,4C4B664C,250,19
knn,25,L_4,191E4C07,196,34
knn,25,L_4,33557852,196,12
knn,25,L_4,4C4B664C,196,26
knn,25,L_5,191E4C07,208,50
knn,25,L_5,33557852,208,19
knn,25,L_5,4C4B664C,208,82
knn,25,L_6,2A786119,486,95
knn,25,L_6,4C524C66,486,79
knn,25,L_6,78073433,486,69
knn,25,L_7,191E4C07,246,72
knn,25,L_7,33557852,246,19
knn,25,L_7,4C4B664C,246,17
knn,25,L_8,191E4C07,157,67
knn,25,L_8,33557852,157,51
knn,25,L_8,4C4B664C,157,33
knn,25,L_9,191E4C07,144,37
knn,25,L_9,33557852,144,33
knn,25,L_9,4C4B664C,144,156
knn,25,M_1,1E557866,203,90
knn,25,M_1,344C194C,203,12
knn,25,M_1,55665534,203,65
knn,25,M_10,1E557866,187,118
knn,25,M_10,344C194C,187,30
knn,25,M_10,55665534,187,59
knn,25,M_11,1E557866,177,107
knn,25,M_11,344C194C,177,43
knn,25,M_11,55665534,177,8
knn,25,M_12,1E557866,136,102
knn,25,M_12,344C194C,136,25
knn,25,M_12,55665534,136,112
knn,25,M_13,1E557866,172,85
knn,25,M_13,344C194C,172,0
knn,25,M_13,55665534,172,33
knn,25,M_14,1E557866,157,8
knn,25,M_14,344C194C,157,34
knn,25,M_14,55665534,157,30
knn,25,M_15,1E557866,150,33
knn,25,M_15,344C194C,150,30
knn,25,M_15,55665534,150,19
knn,25,M_16,1E557866,123,49
knn,25,M_16,344C194C,123,42
knn,25,M_16,55665534,123,65
knn,25,M_17,1E557866,161,98
knn,25,M_17,344C194C,161,79
knn,25,M_17,55665534,161,61
knn,25,M_18,1E557866,214,83
knn,25,M_18,344C194C,214,69
knn,25,M_18,55665534,214,84
knn,25,M_19,1E557866,189,85
knn,25,M_19,344C194C,189,42
knn,25,M_19,55665534,189,111
knn,25,M_2,1E557866,218,34
knn,25,M_2,344C194C,218,60
knn,25,M_2,55665534,218,82
knn,25,M_20,1E557866,189,25
knn,25,M_20,344C194C,189,19
knn,25,M_20,55665534,189,152
knn,25,M_21,1E557866,175,158
knn,25,M_21,344C194C,175,47
knn,25,M_21,55665534,175,8
knn,25,M_22,1E557866,194,8
knn,25,M_22,344C194C,194,19
knn,25,M_22,55665534,194,34
knn,25,M_23,1E557866,246,26
knn,25,M_23,344C194C,246,19
knn,25,M_23,55665534,246,42
knn,25,M_24,1E557866,225,19
knn,25,M_24,344C194C,225,35
knn,25,M_24,55665534,225,51
knn,25,M_3,1E557866,237,19
knn,25,M_3,344C194C,237,30
knn,25,M_3,55665534,237,24
knn,25,M_4,1E557866,233,56
knn,25,M_4,344C194C,233,12
knn,25,M_4,55665534,233,24
knn,25,M_5,1E557866,187,8
knn,25,M_5,344C194C,187,0
knn,25,M_5,55665534,187,60
knn,25,M_6,1E557866,197,8
knn,25,M_6,344C194C,197,17
knn,25,M_6,55665534,197,26
knn,25,M_7,1E557866,220,195
knn,25,M_7,344C194C,220,37
knn,25,M_7,55665534,220,8
knn,25,M_8,1E557866,187,172
knn,25,M_8,344C194C,187,34
knn,25,M_8,55665534,187,148
knn,25,M_9,1E557866,216,108
knn,25,M_9,344C194C,216,30
knn,25,M_9,55665534,216,67
knn,25,N_1,344C4B4B,205,25
knn,25,N_1,52344B66,205,37
knn,25,N_1,6634661E,205,26
knn,25,N_10,344C4B4B,161,53
knn,25,N_10,52344B66,161,59
knn,25,N_10,6634661E,161,26
knn,25,N_11,344C4B4B,196,37
knn,25,N_11,52344B66,196,37
