est_method,nodes,tag,x,y,x_est,y_est,cp,error,node_count
knn,even,78335578,186356.93806828125,447664.71946937725,186391.3975599463,447696.92515705165,D_6,47,8
knn,even,07610752,186356.11725370627,447639.7366846386,186384.8346763536,447497.1314546596,D_7,145,8
knn,even,34191966,186356.11725370627,447639.7366846386,186427.78216862844,447537.33709791576,D_7,125,8
knn,even,78335578,186356.11725370627,447639.7366846386,186403.8888678798,447571.31804262754,D_7,83,8
knn,even,524B0778,186336.05939774952,447790.454219868,186362.11847913015,447822.952971929,E_1,42,12
knn,even,664B1E61,186336.05939774952,447790.454219868,186387.9865424537,447847.11851875903,E_1,77,12
knn,even,78521E33,186336.05939774952,447790.454219868,186361.2932697057,447797.947015436,E_1,26,12
knn,even,524B0778,186327.8512362715,447540.6263460111,186334.02830215008,447473.7256700313,E_11,67,9
knn,even,664B1E61,186327.8512362715,447540.6263460111,186403.60575643668,447562.70092685573,E_11,79,9
knn,even,78521E33,186327.8512362715,447540.6263460111,186325.12841852556,447457.36001732294,E_11,83,9
knn,even,524B0778,186327.03043522008,447515.643557522,186335.37557376735,447515.3598913857,E_12,8,9
knn,even,664B1E61,186327.03043522008,447515.643557522,186385.09148946457,447505.4098510654,E_12,59,9
knn,even,78521E33,186327.03043522008,447515.643557522,186270.56091449113,447575.8949297118,E_12,83,9
knn,even,524B0778,186326.20963691408,447490.6607688311,186318.41690017446,447507.54522340867,E_13,19,10
knn,even,664B1E61,186326.20963691408,447490.6607688311,186392.75723597303,447488.38677434594,E_13,67,10
knn,even,78521E33,186326.20963691408,447490.6607688311,186310.35884648983,447516.2292915224,E_13,30,10
knn,even,524B0778,186325.3888413525,447465.6779799357,186318.97304667908,447524.27208965446,E_14,59,9
knn,even,664B1E61,186325.3888413525,447465.6779799357,186384.30846522478,447480.50895306247,E_14,61,9
knn,even,78521E33,186325.3888413525,447465.6779799357,186343.3848722249,447506.7873738315,E_14,45,9
knn,even,524B0778,186324.5680485357,447440.6951908304,186301.78932495153,447508.14079655346,E_15,71,11
knn,even,664B1E61,186324.5680485357,447440.6951908304,186401.9772909352,447513.13558479084,E_15,106,11
knn,even,78521E33,186324.5680485357,447440.6951908304,186320.2750803951,447565.9958582964,E_15,125,11
knn,even,524B0778,186318.4641922353,448016.1201439249,186301.5683184839,448008.3233021598,E_16,19,12
knn,even,664B1E61,186318.4641922353,448016.1201439249,186367.62947361014,447989.49497709447,E_16,56,12
knn,even,78521E33,186318.4641922353,448016.1201439249,186301.28374590605,448000.0127623367,E_16,24,12
knn,even,524B0778,186317.6433388335,447991.1373564966,186367.07036444062,447972.84904870344,E_17,53,13
knn,even,664B1E61,186317.6433388335,447991.1373564966,186383.4697523702,447964.0101832148,E_17,71,13
knn,even,78521E33,186317.6433388335,447991.1373564966,186275.64904629465,447984.18243007583,E_17,43,13
knn,even,524B0778,186316.82248817538,447966.1545688558,186276.6606499675,448009.1160232924,E_18,59,11
knn,even,664B1E61,186316.82248817538,447966.1545688558,186384.0163213465,447980.56553865166,E_18,69,11
knn,even,78521E33,186316.82248817538,447966.1545688558,186342.07660631384,447973.6843959759,E_18,26,11
knn,even,524B0778,186316.00164026287,447941.1717810293,186241.05296192144,447943.62505695154,E_19,75,12
knn,even,664B1E61,186316.00164026287,447941.1717810293,186383.4153054907,447964.03441851016,E_19,71,12
knn,even,78521E33,186316.00164026287,447941.1717810293,186307.71850499747,447941.4816783044,E_19,8,12
knn,even,524B0778,186335.2385692498,447765.47143338004,186376.80113669697,447764.10828028794,E_2,42,13
knn,even,664B1E61,186335.2385692498,447765.47143338004,186394.92185461803,447805.2007803132,E_2,72,13
knn,even,78521E33,186335.2385692498,447765.47143338004,186411.00756327738,447787.9862254173,E_2,79,13
knn,even,524B0778,186315.18079509455,447916.18899298995,186297.45838696434,447883.4125691578,E_20,37,12
knn,even,664B1E61,186315.18079509455,447916.18899298995,186383.17791215843,447955.6343442502,E_20,79,12
knn,even,78521E33,186315.18079509455,447916.18899298995,186307.67837804847,447941.5317417437,E_20,26,12
knn,even,524B0778,186314.35995267096,447891.20620477287,186306.029335188,447891.50208851765,E_21,8,13
knn,even,664B1E61,186314.35995267096,447891.20620477287,186400.10217143357,447963.3858839072,E_21,112,13
knn,even,78521E33,186314.35995267096,447891.20620477287,186299.02465086099,447933.3834686243,E_21,45,13
knn,even,524B0778,186313.53911299256,447866.22341633396,186281.06949973118,447892.2858033657,E_22,42,14
knn,even,664B1E61,186313.53911299256,447866.22341633396,186422.87378759045,447895.9587274545,E_22,113,14
knn,even,78521E33,186313.53911299256,447866.22341633396,186315.19293195725,447916.2003559823,E_22,50,14
knn,even,524B0778,186312.71827605885,447841.2406277053,186254.63977592887,447851.47478260484,E_23,59,14
knn,even,664B1E61,186312.71827605885,447841.2406277053,186403.48257219544,447821.54748113174,E_23,93,14
knn,even,78521E33,186312.71827605885,447841.2406277053,186328.83745781402,447824.0402150929,E_23,24,14
knn,even,524B0778,186311.89744186934,447816.2578388777,186246.58295780665,447851.58756952744,E_24,74,12
knn,even,664B1E61,186311.89744186934,447816.2578388777,186377.65268895583,447789.13613357657,E_24,71,12
knn,even,78521E33,186311.89744186934,447816.2578388777,186319.37955123762,447791.0247855121,E_24,26,12
knn,even,524B0778,186334.41774349537,447740.4886466951,186352.12581819363,447773.23156802607,E_3,37,12
knn,even,664B1E61,186334.41774349537,447740.4886466951,186430.1398666732,447862.1867347265,E_3,155,12
knn,even,78521E33,186334.41774349537,447740.4886466951,186428.20677677804,447804.1084115822,E_3,113,12
knn,even,524B0778,186333.59692048532,447715.5058598167,186400.19791679626,447713.37173343555,E_4,67,11
knn,even,664B1E61,186333.59692048532,447715.5058598167,186407.4464695896,447679.7227197241,E_4,82,11
knn,even,78521E33,186333.59692048532,447715.5058598167,186392.96339015447,447747.0171038846,E_4,67,11
knn,even,524B0778,186332.77610021963,447690.5230727358,186365.30748272556,447664.48038947023,E_5,42,10
knn,even,664B1E61,186332.77610021963,447690.5230727358,186395.82829969077,447580.1657247416,E_5,127,10
knn,even,78521E33,186332.77610021963,447690.5230727358,186406.53289563206,447654.73185223865,E_5,82,10
knn,even,524B0778,186331.95528269946,447665.5402854495,186255.38224043106,447617.91304493474,E_6,90,9
knn,even,664B1E61,186331.95528269946,447665.5402854495,186404.23108099925,447579.6444915567,E_6,112,9
knn,even,78521E33,186331.95528269946,447665.5402854495,186406.5369806286,447654.74656294886,E_6,75,9
knn,even,524B0778,186331.13446792436,447640.55749796296,186310.5608108136,447524.5397395055,E_7,118,8
knn,even,664B1E61,186331.13446792436,447640.55749796296,186401.97944030797,447513.20100552845,E_7,146,8
knn,even,78521E33,186331.13446792436,447640.55749796296,186393.92783587924,447521.7970312744,E_7,134,8
knn,even,524B0778,186330.31365589346,447615.5747102815,186386.76824698597,447555.31692369835,E_8,83,10
knn,even,664B1E61,186330.31365589346,447615.5747102815,186394.1717041063,447530.1082291746,E_8,107,10
knn,even,78521E33,186330.31365589346,447615.5747102815,186402.27302105818,447521.548312242,E_8,118,10
knn,even,072D1E2A,186311.0766104249,447791.2750498574,186400.50584825475,447721.6469263015,F_1,113,13
knn,even,2D2A784C,186311.0766104249,447791.2750498574,186328.82791270348,447824.03574490646,F_1,37,13
knn,even,6119331E,186311.0766104249,447791.2750498574,186379.58156268837,447847.3573280865,F_1,89,13
knn,even,072D1E2A,186303.68925093676,447566.42993958615,186401.70874296525,447504.8588882866,F_10,116,10
knn,even,2D2A784C,186303.68925093676,447566.42993958615,186303.95435625885,447574.9013044883,F_10,8,10
knn,even,6119331E,186303.68925093676,447566.42993958615,186376.95644062335,447514.0071121292,F_10,90,10
knn,even,072D1E2A,186302.86844693904,447541.447148552,186384.51843370998,447488.7862305602,F_11,97,10
knn,even,2D2A784C,186302.86844693904,447541.447148552,186234.89169504805,447501.9995052096,F_11,79,10
knn,even,6119331E,186302.86844693904,447541.447148552,186375.92373068273,447480.73500292137,F_11,95,10
knn,even,072D1E2A,186302.04764568596,447516.46435732656,186342.60296945157,447481.7849984417,F_12,53,10
knn,even,2D2A784C,186302.04764568596,447516.46435732656,186238.15331711812,447601.94145057723,F_12,107,10
knn,even,6119331E,186302.04764568596,447516.46435732656,186333.4566827921,447457.08473280864,F_12,67,10
knn,even,072D1E2A,186301.2268471773,447491.48156587995,186367.2674897154,447472.6313499849,F_13,69,11
knn,even,2D2A784C,186301.2268471773,447491.48156587995,186302.0796468316,447516.4682246289,F_13,25,11
knn,even,6119331E,186301.2268471773,447491.48156587995,186367.02549449698,447464.3258927561,F_13,71,11
knn,even,072D1E2A,186300.40605141345,447466.49877424404,186401.97911632422,447513.19114444754,F_14,112,8
knn,even,2D2A784C,186300.40605141345,447466.49877424404,186301.1763441494,447491.41942731035,F_14,25,8
knn,even,6119331E,186300.40605141345,447466.49877424404,186401.97681726966,447513.12116773543,F_14,112,8
knn,even,2A786119,186299.58525839454,447441.5159823996,186301.7457654866,447508.12326596957,F_15,67,9
knn,even,4C524C66,186299.58525839454,447441.5159823996,186367.29881769104,447472.62291314197,F_15,75,9
knn,even,78073433,186299.58525839454,447441.5159823996,186401.97663190853,447513.11552587757,F_15,125,9
knn,even,072D1E2A,186293.481403957,448016.94099882204,186399.55259663862,447946.7180967204,F_16,127,11
knn,even,2D2A784C,186293.481403957,448016.94099882204,186292.47553200455,447983.5951253134,F_16,33,11
knn,even,6119331E,186293.481403957,448016.94099882204,186383.41412403705,447964.02005016507,F_16,104,11
knn,even,072D1E2A,186292.6605503563,447991.95820864156,186342.82001071578,447998.67620496906,F_17,51,11
knn,even,2D2A784C,186292.6605503563,447991.95820864156,186317.27102898248,447982.8018427258,F_17,26,11
knn,even,6119331E,186292.6605503563,447991.95820864156,186375.7211629175,447980.8757756197,F_17,84,11
knn,even,072D1E2A,186291.8396995001,447966.97541825817,186384.5798919114,447488.7095024619,F_18,487,10
knn,even,2D2A784C,186291.8396995001,447966.97541825817,186315.5077140847,447924.5480283831,F_18,49,10
knn,even,6119331E,186291.8396995001,447966.97541825817,186317.89235394768,447999.480098574,F_18,42,10
knn,even,072D1E2A,186291.01885138897,447941.9926276905,186384.0066352266,447980.5729807586,F_19,101,13
knn,even,2D2A784C,186291.01885138897,447941.9926276905,186266.85296418355,447967.67620640475,F_19,35,13
knn,even,6119331E,186291.01885138897,447941.9926276905,186341.7255675854,447965.38264139096,F_19,56,13
knn,even,072D1E2A,186310.25578172557,447766.29226062074,186392.31075777017,447730.2167787046,F_2,90,13
knn,even,2D2A784C,186310.25578172557,447766.29226062074,186303.82452823414,447824.8819495869,F_2,59,13
knn,even,6119331E,186310.25578172557,447766.29226062074,186386.21645615244,447797.20123554097,F_2,82,13
knn,even,072D1E2A,186290.19800602205,447917.00983690284,186333.32072547,447965.6011629196,F_20,65,10
knn,even,2D2A784C,186290.19800602205,447917.00983690284,186307.35478424805,447933.1118567114,F_20,24,10
knn,even,6119331E,186290.19800602205,447917.00983690284,186316.22439255682,447949.5192349104,F_20,42,10
knn,even,072D1E2A,186289.3771633999,447892.02704594465,186398.78567168396,447921.7567102149,F_21,113,12
knn,even,2D2A784C,186289.3771633999,447892.02704594465,186273.2842438952,447909.2306468447,F_21,24,12
knn,even,6119331E,186289.3771633999,447892.02704594465,186332.35719956615,447932.3205531874,F_21,59,12
knn,even,072D1E2A,186288.55632352177,447867.0442547628,186415.67208828905,447929.54687995295,F_22,142,13
knn,even,2D2A784C,186288.55632352177,447867.0442547628,186297.17671921686,447875.0653749348,F_22,12,13
knn,even,6119331E,186288.55632352177,447867.0442547628,186416.23361284565,447946.189188653,F_22,150,13
knn,even,072D1E2A,186287.73548638893,447842.0614633876,186379.07405925903,447830.7380338636,F_23,92,13
knn,even,2D2A784C,186287.73548638893,447842.0614633876,186304.4399880401,447841.5126195884,F_23,17,13
knn,even,6119331E,186287.73548638893,447842.0614633876,186377.41677238885,447780.72437271156,F_23,109,13
knn,even,072D1E2A,186286.91465200036,447817.07867181674,186412.50216003903,447829.66848268296,F_24,126,14
knn,even,2D2A784C,186286.91465200036,447817.07867181674,186286.95305123134,447817.0696992228,F_24,0,14
knn,even,6119331E,186286.91465200036,447817.07867181674,186352.6896411465,447789.9455820846,F_24,71,14
knn,even,072D1E2A,186309.4349557705,447741.3094711955,186430.35840533738,447870.7387777326,F_3,177,13
knn,even,2D2A784C,186309.4349557705,447741.3094711955,186269.4525204082,447792.74948452355,F_3,65,13
knn,even,6119331E,186309.4349557705,447741.3094711955,186430.1666163819,447862.20099127013,F_3,171,13
knn,even,072D1E2A,186308.61413255983,447716.3266815737,186403.33317596698,447805.0146226998,F_4,130,12
knn,even,2D2A784C,186308.61413255983,447716.3266815737,186317.95198625262,447749.32833261276,F_4,34,12
knn,even,6119331E,186308.61413255983,447716.3266815737,186445.4043381951,447820.207983405,F_4,172,12
knn,even,072D1E2A,186307.79331209432,447691.3438917445,186393.9518235185,447521.8233266248,F_5,190,11
knn,even,2D2A784C,186307.79331209432,447691.3438917445,186428.19944489247,447804.11429887224,F_5,165,11
knn,even,6119331E,186307.79331209432,447691.3438917445,186395.8533814162,447579.9658135724,F_5,142,11
knn,even,072D1E2A,186306.9724943736,447666.3611017207,186378.67004162713,447563.8168279801,F_6,125,10
knn,even,2D2A784C,186306.9724943736,447666.3611017207,186240.88933261382,447685.2216343938,F_6,69,10
knn,even,6119331E,186306.9724943736,447666.3611017207,186384.23046863315,447480.41718473536,F_6,201,10
knn,even,072D1E2A,186306.15167939712,447641.3783114908,186393.94083225646,447521.8243720458,F_7,148,11
knn,even,2D2A784C,186306.15167939712,447641.3783114908,186330.45960130752,447615.6449951562,F_7,35,11
knn,even,6119331E,186306.15167939712,447641.3783114908,186395.8494835298,447580.1007467335,F_7,109,11
knn,even,072D1E2A,186305.3308671654,447616.3955210575,186403.85339400428,447571.5443529778,F_8,108,9
knn,even,2D2A784C,186305.3308671654,447616.3955210575,186363.79079775492,447622.71699190116,F_8,59,9
knn,even,6119331E,186305.3308671654,447616.3955210575,186360.17646322428,447506.2204788476,F_8,123,9
knn,even,072D1E2A,186304.51005767882,447591.41273042926,186271.19626056158,447592.5087861727,F_9,33,10
knn,even,2D2A784C,186304.51005767882,447591.41273042926,186295.10685151527,447558.6014626522,F_9,34,10
knn,even,6119331E,186304.51005767882,447591.41273042926,186401.45296290817,447496.5363517597,F_9,136,10
knn,even,2A786119,186286.09382035543,447792.0958800439,186262.46740227874,447834.5513553667,G_1,49,14
knn,even,4C524C66,186286.09382035543,447792.0958800439,186396.4935674925,447855.1110954003,G_1,127,14
knn,even,78073433,186286.09382035543,447792.0958800439,186446.78842301227,447861.91877441213,G_1,175,14
knn,even,2A786119,186278.70645906057,447567.25074508536,186228.23413786283,447552.2651188268,G_10,53,11
knn,even,4C524C66,186278.70645906057,447567.25074508536,186350.64482922736,447473.172618333,G_10,118,11
knn,even,78073433,186278.70645906057,447567.25074508536,186384.53465400919,447488.7966359048,G_10,132,11
knn,even,2A786119,186277.8856548618,447542.26795130834,186246.2009629181,447593.31864978484,G_11,60,10
knn,even,4C524C66,186277.8856548618,447542.26795130834,186351.20481914474,447489.8411657803,G_11,90,10
knn,even,78073433,186277.8856548618,447542.26795130834,186367.2819462895,447472.6335340472,G_11,113,10
knn,even,2A786119,186277.06485340698,447517.2851573273,186252.81917806124,447542.91869952483,G_12,35,11
knn,even,4C524C66,186277.06485340698,447517.2851573273,186309.83144845185,447499.54223339807,G_12,37,11
knn,even,78073433,186277.06485340698,447517.2851573273,186333.43012894178,447457.09345998045,G_12,82,11
knn,even,2A786119,186276.2440546966,447492.3023631428,186235.9465016927,447535.3931057126,G_13,59,9
knn,even,4C524C66,186276.2440546966,447492.3023631428,186308.72150263886,447466.2193795762,G_13,42,9
knn,even,78073433,186276.2440546966,447492.3023631428,186358.69837699385,447464.58611417114,G_13,87,9
knn,even,2A786119,186269.31946947673,448042.744646642,186260.2005563784,448018.00731577567,G_16,26,14
knn,even,4C524C66,186269.31946947673,448042.744646642,186383.99860652589,447980.61473103147,G_16,130,14
knn,even,78073433,186269.31946947673,448042.744646642,186366.8354561264,447964.443497941,G_16,125,14
knn,even,2A786119,186268.49861293368,448017.76185390964,186266.58662798346,447959.5701468546,G_17,58,14
knn,even,4C524C66,186268.49861293368,448017.76185390964,186277.09314346086,448025.82169792475,G_17,12,14
