cp,tag,x_cal,y_cal,x_est,y_est,error
E_16,524B0778,186318.4641922353,448016.1201439249,186233.80318225082,447975.42652323213,93.93326022595485
E_16,664B1E61,186318.4641922353,448016.1201439249,186303.6151478621,447986.83784410055,32.8321062650634
E_16,78521E33,186318.4641922353,448016.1201439249,186247.96320831124,447988.8994724913,75.57349857956676
E_17,524B0778,186317.64333883356,447991.1373564966,186299.63095676512,447971.039790939,26.988109402483573
E_17,664B1E61,186317.64333883356,447991.1373564966,186298.2377134496,447990.167874698,19.429827366707684
E_17,78521E33,186317.64333883356,447991.1373564966,186277.09966114355,447959.0407546573,51.710556468297156
E_18,524B0778,186316.82248817538,447966.1545688558,186273.0893117338,447987.6999071351,48.75235710443284
E_18,664B1E61,186316.82248817538,447966.1545688558,186316.0365986995,447973.2055574496,7.0946502674852425
E_18,78521E33,186316.82248817538,447966.1545688558,186309.7041384794,447968.0091642206,7.355978953298152
E_19,524B0778,186316.00164026293,447941.1717810293,186281.2412463925,447924.97511417017,38.34862447823184
