tag,cp,error,x_cal,y_cal,x_est,y_est,node_count,round,dets,habitat
344C194C,W_18,30.66807091314119,185861.38596942145,447806.0500238694,185831.5202417246,447813.0191617409,38,two,697,4
07614B78,W_19,32.84749071242975,185860.5651371245,447781.0671852768,185861.64378803447,447813.8969607606,40,one,NA,4_5
66782A34,W_19,50.89826229741566,185860.5651371245,447781.0671852768,185862.23654637777,447831.9379971044,38,one,NA,4_5
072A5219,W_19,51.39629021233373,185860.5651371245,447781.0671852768,185868.9658382283,447831.7722823436,38,one,NA,4_5
191E4C07,W_19,17.036932029489808,185860.5651371245,447781.0671852768,185851.36961791417,447795.40941242006,42,two,721,4_5
33557852,W_19,40.288596459947065,185860.5651371245,447781.0671852768,185820.82036969592,447787.6644928155,38,two,731,4_5
344C194C,W_19,41.06533648613639,185860.5651371245,447781.0671852768,185820.09182132737,447788.0150316413,36,two,689,4_5
072A5219,W_2,10.289758054441258,185880.623039009,447630.3493350636,185880.96092936565,447640.6335438774,31,one,NA,5
07614B78,W_2,49.90639502417185,185880.623039009,447630.3493350636,185919.4932234016,447661.6504058056,37,one,NA,5
66782A34,W_2,24.99631745403195,185880.623039009,447630.3493350636,185881.44385465805,447655.33217213093,31,one,NA,5
191E4C07,W_2,41.999614956262306,185880.623039009,447630.3493350636,185900.62073264504,447667.282516699,40,two,687,5
33557852,W_2,21.410436863111475,185880.623039009,447630.3493350636,185897.386772347,447643.66789546784,38,two,621,5
344C194C,W_2,147.3475623916994,185880.623039009,447630.3493350636,185741.63756177327,447679.28134156583,37,two,560,5
072A5219,W_20,23.218578259350952,185859.7443075679,447756.0843464715,185843.58599626567,447739.4106740432,39,one,NA,4
07614B78,W_20,37.37889412917256,185859.7443075679,447756.0843464715,185860.8253278939,447718.72108749463,40,one,NA,4
66782A34,W_20,17.31109155045883,185859.7443075679,447756.0843464715,185844.06723256112,447763.4262270141,39,one,NA,4
191E4C07,W_20,15.868068755588084,185859.7443075679,447756.0843464715,185865.09102617644,447771.0245006258,41,two,664,4
33557852,W_20,25.52165551528053,185859.7443075679,447756.0843464715,185839.69608327697,447771.8774969812,39,two,674,4
344C194C,W_20,55.44596220521065,185859.7443075679,447756.0843464715,185810.56885232765,447781.697415924,38,two,699,4
072A5219,W_21,8.629000416466205,185858.92348075335,447731.1015074689,185859.20683996187,447739.7258541541,36,one,NA,4
07614B78,W_21,13.768678614838691,185858.92348075335,447731.1015074689,185861.0715159014,447717.5014171823,37,one,NA,4
66782A34,W_21,52.20226487369449,185858.92348075335,447731.1015074689,185844.1802269848,447781.1785773338,37,one,NA,4
191E4C07,W_21,5.209254561613383,185858.92348075335,447731.1015074689,185853.71488009085,447731.018971257,42,two,736,4
33557852,W_21,48.61092614979073,185858.92348075335,447731.1015074689,185860.55357370543,447779.68509459565,38,two,763,4
344C194C,W_21,50.79656674053313,185858.92348075335,447731.1015074689,185827.9331606768,447771.34938013536,37,two,572,4
072A5219,W_22,33.44437481389454,185858.10265667964,447706.1186682722,185891.5392381085,447705.3967063318,33,one,NA,4
07614B78,W_22,53.23482929231444,185858.10265667964,447706.1186682722,185892.66435568745,447746.6086177841,36,one,NA,4
66782A34,W_22,16.569911494582943,185858.10265667964,447706.1186682722,185857.5585409552,447689.5576929079,35,one,NA,4
191E4C07,W_22,51.570852071844314,185858.10265667964,447706.1186682722,185902.41432451212,447679.73630906537,39,two,790,4
33557852,W_22,18.34587860367219,185858.10265667964,447706.1186682722,185847.8367729369,447690.9139685803,41,two,672,4
344C194C,W_22,22.39460807627569,185858.10265667964,447706.1186682722,185837.77732154503,447696.71658219746,38,two,593,4
072A5219,W_23,16.16216898128545,185857.2818353469,447681.13582886424,185856.2602541886,447665.00597833435,33,one,NA,4_5
07614B78,W_23,12.1998083197691,185857.2818353469,447681.13582886424,185847.00157854435,447674.5668378372,33,one,NA,4_5
66782A34,W_23,33.725445722961354,185857.2818353469,447681.13582886424,185823.66514092917,447683.8420338893,33,one,NA,4_5
191E4C07,W_23,26.44974442376811,185857.2818353469,447681.13582886424,185832.5736987544,447671.6967099324,39,two,737,4_5
33557852,W_23,26.142996865218834,185857.2818353469,447681.13582886424,185832.97399943665,447671.5136982033,39,two,616,4_5
344C194C,W_23,11.89815058925385,185857.2818353469,447681.13582886424,185846.58080316748,447686.3371650137,37,two,627,4_5
072A5219,W_24,26.25872062884357,185856.46101675613,447656.15298927145,185881.17971312857,447647.2926022194,35,one,NA,5
07614B78,W_24,23.48798605596627,185856.46101675613,447656.15298927145,185873.76909720755,447672.0311453373,36,one,NA,5
66782A34,W_24,26.14507424145457,185856.46101675613,447656.15298927145,185881.1921625105,447647.67151907063,36,one,NA,5
191E4C07,W_24,10.2598065256094,185856.46101675613,447656.15298927145,185852.6209293083,447665.6670503568,39,two,785,5
33557852,W_24,19.641311508162023,185856.46101675613,447656.15298927145,185836.82154773976,447656.4220143922,34,two,674,5
344C194C,W_24,104.1206584813072,185856.46101675613,447656.15298927145,185761.559530481,447698.987781501,32,two,556,5
072A5219,W_3,41.46646855861431,185879.80222610143,447605.3664978054,185881.16387698287,447646.8106037989,30,one,NA,5
07614B78,W_3,33.48642533823668,185879.80222610143,447605.3664978054,185880.90183260903,447638.8348641752,32,one,NA,5
66782A34,W_3,49.02363083096208,185879.80222610143,447605.3664978054,185928.8164544027,447604.40639162145,31,one,NA,5
191E4C07,W_3,35.218995550086866,185879.80222610143,447605.3664978054,185885.99303687745,447640.03711230087,37,two,555,5
33557852,W_3,44.28222477713704,185879.80222610143,447605.3664978054,185861.3078443255,447645.6017220988,37,two,632,5
344C194C,W_3,60.67385173042102,185879.80222610143,447605.3664978054,185835.5445686127,447646.8704257811,35,two,664,5
07614B78,W_4,97.14993408076089,185872.87790942148,448155.8097433936,185920.23687896476,448070.98499644024,28,one,NA,2
66782A34,W_4,24.99631801308676,185872.87790942148,448155.8097433936,185872.05703874584,448130.8269075749,27,one,NA,2
072A5219,W_4,97.031481413804,185872.87790942148,448155.8097433936,185954.6576332404,448103.5872850307,22,one,NA,2
191E4C07,W_4,68.04926753514543,185872.87790942148,448155.8097433936,185845.7592251113,448093.3975669105,25,two,369,2
33557852,W_4,77.79876503618301,185872.87790942148,448155.8097433936,185841.10855814745,448084.7931526504,26,two,319,2
344C194C,W_4,76.39744060873295,185872.87790942148,448155.8097433936,185841.47007193617,448086.1669643274,21,two,256,2
072A5219,W_5,39.24750623976104,185872.05703874584,448130.8269075749,185839.6054051671,448108.7529812338,28,one,NA,2
07614B78,W_5,9.474703529670592,185872.05703874584,448130.8269075749,185872.36818567512,448140.2965007321,32,one,NA,2
66782A34,W_5,11.749449312400383,185872.05703874584,448130.8269075749,185872.4428874366,448142.5700195956,30,one,NA,2
191E4C07,W_5,52.45175756926474,185872.05703874584,448130.8269075749,185841.0236429897,448088.54079614393,29,two,373,2
33557852,W_5,52.56169977271289,185872.05703874584,448130.8269075749,185840.93746620032,448088.467676142,22,two,277,2
344C194C,W_5,50.269449298342664,185872.05703874584,448130.8269075749,185841.67896721585,448090.77456303826,19,two,263,2
07614B78,W_6,55.64175037515469,185871.2361708117,448105.8440715523,185920.2315503772,448079.47254967655,31,one,NA,2
66782A34,W_6,83.73471321011364,185871.2361708117,448105.8440715523,185906.2493752729,448029.7810864035,31,one,NA,2
072A5219,W_6,35.5905386613035,185871.2361708117,448105.8440715523,185897.4150721501,448129.95530476246,22,one,NA,2
191E4C07,W_6,20.90592090032057,185871.2361708117,448105.8440715523,185851.14238616172,448111.6144569061,29,two,411,2
33557852,W_6,52.625745131166525,185871.2361708117,448105.8440715523,185839.29563611583,448064.0197808356,29,two,484,2
344C194C,W_6,35.57540545019802,185871.2361708117,448105.8440715523,185840.63034394724,448087.7086687476,25,two,402,2
072A5219,W_7,13.373884077972503,185870.41530561843,448080.8612353399,185857.2223423995,448078.6688629183,28,one,NA,1_2
07614B78,W_7,25.18794580480605,185870.41530561843,448080.8612353399,185893.97080169732,448071.94096525747,32,one,NA,1_2
66782A34,W_7,33.030664362629715,185870.41530561843,448080.8612353399,185869.33060147456,448047.8483862481,32,one,NA,1_2
191E4C07,W_7,25.640897677780025,185870.41530561843,448080.8612353399,185844.78816688468,448081.7011127379,31,two,398,1_2
33557852,W_7,56.33944185595121,185870.41530561843,448080.8612353399,185833.82607176303,448038.0201257077,32,two,487,1_2
344C194C,W_7,30.089255663569578,185870.41530561843,448080.8612353399,185840.37068476228,448082.499546665,30,two,417,1_2
072A5219,W_8,14.169491433913466,185869.5944431666,448055.8783989265,185856.0492807877,448051.71870379045,30,one,NA,1
07614B78,W_8,26.486150988816533,185869.5944431666,448055.8783989265,185861.78798346623,448081.18798962154,34,one,NA,1
66782A34,W_8,18.420084666817583,185869.5944431666,448055.8783989265,185852.49809799515,448049.02168682,34,one,NA,1
191E4C07,W_8,46.14424651832877,185869.5944431666,448055.8783989265,185833.40540219625,448027.2489595259,34,two,610,1
33557852,W_8,46.80557613478312,185869.5944431666,448055.8783989265,185833.20581451076,448026.4398245409,34,two,549,1
344C194C,W_8,31.86769515379249,185869.5944431666,448055.8783989265,185839.05049240543,448046.7890058601,32,two,438,1
072A5219,W_9,11.776685195642798,185868.77358345612,448030.8955623189,185860.16349434137,448022.86084517185,34,one,NA,2
07614B78,W_9,33.22294541475481,185868.77358345612,448030.8955623189,185867.6825722489,447997.69053564256,37,one,NA,2
66782A34,W_9,42.29028484389557,185868.77358345612,448030.8955623189,185867.38480984615,447988.6280866427,34,one,NA,2
191E4C07,W_9,46.60546713008561,185868.77358345612,448030.8955623189,185827.89626045455,448008.5099859216,34,two,704,2
33557852,W_9,35.71389853249638,185868.77358345612,448030.8955623189,185833.3012708773,448026.7485647664,34,two,500,2
344C194C,W_9,35.417128411407845,185868.77358345612,448030.8955623189,185833.36858123643,448031.822278421,33,two,576,2
4C4B664C,X_10,25.65476531748631,185840.5073335831,447931.7850613748,185850.31449275228,447955.4913181971,37,one,NA,2_5
191E4C07,X_10,37.71294962233113,185840.5073335831,447931.7850613748,185858.34528969764,447965.0126687348,38,one,NA,2_5
33557852,X_10,29.881008762483127,185840.5073335831,447931.7850613748,185857.4656511093,447956.3877065851,34,one,NA,2_5
34075261,X_10,52.03887735447915,185840.5073335831,447931.7850613748,185804.95143124048,447893.7873961187,34,two,585,2_5
524B0778,X_10,11.387964940156431,185840.5073335831,447931.7850613748,185829.84216534873,447927.792576934,40,two,788,2_5
664B1E61,X_10,28.700448463671336,185840.5073335831,447931.7850613748,185815.95793038097,447946.6525609773,33,two,571,2_5
191E4C07,X_11,18.708262847258847,185839.6864873801,447906.80222103494,185822.92123878325,447915.1043616173,36,one,NA,4
33557852,X_11,34.49623477317948,185839.6864873801,447906.80222103494,185863.88864280184,447882.22080759984,35,one,NA,4
4C4B664C,X_11,11.017847878072113,185839.6864873801,447906.80222103494,185831.15659481505,447913.7760223436,32,one,NA,4
191E4C07,X_2,26.423455832077337,185847.07420188465,448131.64777699736,185872.3383561009,448139.388676806,20,one,NA,3
33557852,X_2,23.44469215401426,185847.07420188465,448131.64777699736,185863.5022514285,448114.9213673891,21,one,NA,3
4C4B664C,X_2,30.24196392195748,185847.07420188465,448131.64777699736,185871.49803337705,448113.81374108035,29,one,NA,3
34075261,X_2,39.51073067718687,185847.07420188465,448131.64777699736,185846.67723062824,448092.1390405905,20,two,301,3
524B0778,X_2,42.94979094333779,185847.07420188465,448131.64777699736,185845.3989660889,448088.7306693699,26,two,389,3
664B1E61,X_2,39.90601307583308,185847.07420188465,448131.64777699736,185846.45819651175,448091.74651865894,20,two,275,3
2A786119,X_23,30.121522904531854,185818.8079054121,448032.5372794318,185834.78542101767,448007.00249654334,39,one,NA,2
4C524C66,X_23,26.368062902201043,185818.8079054121,448032.5372794318,185826.37647983836,448007.2787873476,29,one,NA,2
78073433,X_23,18.68254733204804,185818.8079054121,448032.5372794318,185835.16350504747,448023.5077758252,28,one,NA,2
34075261,X_23,40.809448595605176,185818.8079054121,448032.5372794318,185839.8115689954,448067.5266665478,24,two,470,2
524B0778,X_23,35.328135782840036,185818.8079054121,448032.5372794318,185827.57995113044,447998.31552623585,36,two,542,2
664B1E61,X_23,39.6270904354603,185818.8079054121,448032.5372794318,185839.53148866183,448066.3135935243,26,two,430,2
2A786119,X_24,18.412968513862225,185817.9870480469,448007.5544371361,185834.41602721397,448015.86864503706,37,one,NA,2
4C524C66,X_24,12.913157158227964,185817.9870480469,448007.5544371361,185823.9198731943,448019.0240148774,32,one,NA,2
78073433,X_24,24.945586982279245,185817.9870480469,448007.5544371361,185840.78617829553,448017.6777750143,29,one,NA,2
34075261,X_24,11.427126306711855,185817.9870480469,448007.5544371361,185827.9671454075,448013.1201241828,28,two,473,2
524B0778,X_24,18.11915781548333,185817.9870480469,448007.5544371361,185826.9161570769,447991.78817911865,35,two,553,2
664B1E61,X_24,10.092686920249696,185817.9870480469,448007.5544371361,185827.37336138007,448011.2638105713,30,two,528,2
2A786119,X_3,93.04773458657868,185846.2533337529,448106.6649382482,185827.15520551737,448015.59824615065,34,one,NA,2
4C524C66,X_3,86.51937994047734,185846.2533337529,448106.6649382482,185818.55041710095,448024.7006075045,21,one,NA,2
78073433,X_3,37.063407059510126,185846.2533337529,448106.6649382482,185827.76379195455,448074.5427809896,17,one,NA,2
34075261,X_3,6.120027828209399,185846.2533337529,448106.6649382482,185851.7384715661,448103.9505315381,18,two,267,2
524B0778,X_3,80.93443970350266,185846.2533337529,448106.6649382482,185832.67580540435,448026.8775065684,31,two,469,2
664B1E61,X_3,13.116473465733298,185846.2533337529,448106.6649382482,185846.2590744752,448093.5484660388,19,two,321,2
4C4B664C,X_4,47.83705224951488,185845.4324683626,448081.68209927593,185869.07589425144,448040.096380812,32,one,NA,2
191E4C07,X_4,25.00762497328678,185845.4324683626,448081.68209927593,185870.39061609207,448080.10978610173,31,one,NA,2
33557852,X_4,29.82516141606831,185845.4324683626,448081.68209927593,185862.99505657615,448105.7880269439,26,one,NA,2
34075261,X_4,31.436248239935143,185845.4324683626,448081.68209927593,185851.38856395785,448112.54895251145,22,two,326,2
524B0778,X_4,46.577153761065794,185845.4324683626,448081.68209927593,185833.4394327618,448036.6754514385,33,two,568,2
664B1E61,X_4,7.583340299032496,185845.4324683626,448081.68209927593,185840.55561133768,448087.4892772179,27,two,395,2
2A786119,X_5,26.252219222180333,185844.6116057126,448056.69926013064,185869.33098536404,448047.8600699111,34,one,NA,1
4C524C66,X_5,22.692720286610687,185844.6116057126,448056.69926013064,185825.74878917675,448069.3148737242,22,one,NA,1
78073433,X_5,28.165799703039937,185844.6116057126,448056.69926013064,185839.9147933182,448028.92783189507,28,one,NA,1
34075261,X_5,55.58814206894164,185844.6116057126,448056.69926013064,185851.1671776907,448111.8994957707,24,two,363,1
524B0778,X_5,23.178664278017923,185844.6116057126,448056.69926013064,185833.2733377327,448036.48307461187,34,two,557,1
664B1E61,X_5,30.705163000018636,185844.6116057126,448056.69926013064,185840.4249199672,448087.1176541929,29,two,362,1
2A786119,X_6,6.744148716325593,185843.7907458043,448031.71642077307,185837.1583738541,448032.93919803086,34,one,NA,2
4C524C66,X_6,24.65631404995686,185843.7907458043,448031.71642077307,185856.910452407,448052.5924146701,30,one,NA,2
78073433,X_6,20.96074015350941,185843.7907458043,448031.71642077307,185841.8940743909,448052.59117263585,30,one,NA,2
34075261,X_6,15.279376433121492,185843.7907458043,448031.71642077307,185828.5335085634,448032.5386469954,24,two,261,2
524B0778,X_6,39.14982415734087,185843.7907458043,448031.71642077307,185822.83426921448,447998.6477827531,36,two,693,2
664B1E61,X_6,15.66776707732362,185843.7907458043,448031.71642077307,185828.15123314937,448032.6569361132,32,two,517,2
2A786119,X_7,33.36727298763574,185842.9698886377,448006.73358121933,185819.56558891447,448030.5162148224,40,one,NA,2
4C524C66,X_7,11.149719690827585,185842.9698886377,448006.73358121933,185832.14326944217,448009.3982699402,34,one,NA,2
78073433,X_7,29.877717697447196,185842.9698886377,448006.73358121933,185818.52450916532,448023.9120979557,30,one,NA,2
34075261,X_7,18.543950756598583,185842.9698886377,448006.73358121933,185827.88569984652,448017.5199317688,29,two,486,2
524B0778,X_7,20.86307357678999,185842.9698886377,448006.73358121933,185822.52213345197,448002.59146256617,38,two,621,2
664B1E61,X_7,20.878165704543555,185842.9698886377,448006.73358121933,185822.3685759259,448003.34481776634,29,two,468,2
191E4C07,X_8,16.712405005517088,185842.14903421164,447981.7507414799,185858.839336202,447980.8914973128,33,one,NA,2
33557852,X_8,38.670045935344454,185842.14903421164,447981.7507414799,185857.44787384223,448017.26577996503,31,one,NA,2
4C4B664C,X_8,11.587569812868384,185842.14903421164,447981.7507414799,185839.7976396995,447993.0972263107,34,one,NA,2
