k,tag,cp,error,x_cal,y_cal,x_est,y_est,node_count
9,78073433,X_3,24.019875175873494,185846.25333375286,448106.6649382482,185837.1920465735,448084.4197707254,17
9,4C4B664C,X_4,37.56959775944731,185845.4324683626,448081.68209927593,185861.84150449926,448047.88538036903,32
9,191E4C07,X_4,31.153959795107113,185845.4324683626,448081.68209927593,185869.80468119233,448062.27683059196,31
9,33557852,X_4,30.93183473369692,185845.4324683626,448081.68209927593,185860.28438388786,448108.81508667546,26
9,2A786119,X_5,18.72642655950943,185844.6116057126,448056.69926013064,185862.69926469983,448051.8499669811,34
9,4C524C66,X_5,17.301975991610142,185844.6116057126,448056.69926013064,185831.0758342378,448045.9223745046,22
9,78073433,X_5,11.574646453612818,185844.6116057126,448056.69926013064,185842.1598221518,448045.3872665885,28
9,2A786119,X_6,17.514492175652443,185843.7907458043,448031.71642077307,185851.20946584223,448015.8507336096,34
9,4C524C66,X_6,5.7049554977542964,185843.7907458043,448031.71642077307,185848.269758911,448035.24982689484,30
9,78073433,X_6,21.286522432795493,185843.7907458043,448031.71642077307,185834.96312452218,448051.08622045664,30
9,2A786119,X_7,9.782590663039365,185842.96988863766,448006.73358121933,185840.9946421648,448016.3146814407,40
9,4C524C66,X_7,20.60976757463553,185842.96988863766,448006.73358121933,185836.95532176606,448026.44620420126,34
9,78073433,X_7,28.00658444043706,185842.96988863766,448006.73358121933,185830.99639122456,448032.05164061807,30
9,191E4C07,X_8,16.12290894518995,185842.14903421164,447981.7507414799,185851.46784963197,447994.90778795764,33
9,33557852,X_8,28.809132142788236,185842.14903421164,447981.7507414799,185845.54889630378,448010.3585556672,31
9,4C4B664C,X_8,22.84433426960431,185842.14903421164,447981.7507414799,185845.04736028003,448004.4104703888,34
9,191E4C07,X_9,37.16844479282895,185841.3281825266,447956.7679015204,185855.42948753762,447991.1575291035,35
9,4C4B664C,X_9,23.86494083375275,185841.3281825266,447956.7679015204,185838.86696617337,447980.50558917236,36
9,33557852,X_9,26.30441564356648,185841.3281825266,447956.7679015204,185867.2697560588,447952.41393263877,34
9,34075261,Y_1,11.54632216490713,185817.16619342216,447982.5715946472,185827.09315994685,447976.67474030325,29
9,552A2D4B,Y_1,32.00116663624856,185817.16619342216,447982.5715946472,185847.75912625308,447973.18292451324,37
9,521E1933,Y_1,31.894479708847634,185817.16619342216,447982.5715946472,185831.63558513037,447954.1481089445,29
9,521E1933,Y_10,32.01751376841937,185809.77862514468,447757.726003282,185777.76422219526,447758.17231225874,33
9,552A2D4B,Y_10,38.127616352970335,185809.77862514468,447757.726003282,185842.5188312441,447777.2655537714,37
9,34075261,Y_10,25.74391401659453,185809.77862514468,447757.726003282,185797.41211477446,447735.14684186806,30
9,34075261,Y_11,45.62933528741689,185808.95779792935,447732.7431588006,185763.8107239965,447726.12666773115,32
9,521E1933,Y_11,60.627534319926106,185808.95779792935,447732.7431588006,185748.42409183658,447729.37146124773,33
9,552A2D4B,Y_11,22.367490498571986,185808.95779792935,447732.7431588006,185831.31782020442,447733.32111646526,38
9,521E1933,Y_12,36.118618844950106,185808.1369734549,447707.7603141186,185772.34243657233,447702.9327105072,29
9,552A2D4B,Y_12,50.958666372742734,185808.1369734549,447707.7603141186,185846.9597474426,447674.7515592437,30
9,34075261,Y_12,53.65444048261169,185808.1369734549,447707.7603141186,185757.5401969677,447689.90631757426,28
9,34075261,Y_2,21.329890408847795,185816.34534153904,447957.58875195886,185829.20372997617,447974.60715586913,28
9,552A2D4B,Y_2,30.08194540607371,185816.34534153904,447957.58875195886,185838.61871553413,447937.3694480567,34
9,521E1933,Y_2,32.89304687721361,185816.34534153904,447957.58875195886,185841.86628439158,447978.34047499055,30
9,34075261,Y_4,26.7308649016284,185814.70364599492,447907.6230659795,185841.011568218,447902.8867840313,29
9,552A2D4B,Y_4,40.304409269732126,185814.70364599492,447907.6230659795,185818.54114115672,447867.50176194456,31
9,521E1933,Y_4,3.663008532244551,185814.70364599492,447907.6230659795,185812.34803604623,447904.8179397298,27
9,34075261,Y_5,8.611832009170213,185813.88280233424,447882.6402227011,185815.0526702048,447874.10822060786,28
9,552A2D4B,Y_5,24.15648156837825,185813.88280233424,447882.6402227011,185833.06388194178,447897.3242884478,33
9,521E1933,Y_5,24.237678467295524,185813.88280233424,447882.6402227011,185832.58558335292,447867.2236394334,28
9,34075261,Y_6,12.608710649772979,185813.06196141467,447857.6573792079,185818.210043085,447869.16723756347,24
9,521E1933,Y_6,16.98855567039827,185813.06196141467,447857.6573792079,185829.56138059832,447861.70462399523,27
9,552A2D4B,Y_6,68.69309253766887,185813.06196141467,447857.6573792079,185881.73768974168,447859.20182122465,33
9,34075261,Y_7,38.43783272289756,185812.24112323564,447832.6745355269,185816.7008433138,447870.8527738474,30
9,521E1933,Y_7,36.969375394897774,185812.24112323564,447832.6745355269,185829.75812894848,447865.23047550634,29
9,552A2D4B,Y_7,42.15198452084135,185812.24112323564,447832.6745355269,185844.6980452765,447805.77959156566,37
9,34075261,Y_8,72.91395118023821,185811.420287798,447807.6916916512,185836.29119816952,447876.2327894977,32
9,521E1933,Y_8,49.02598254652416,185811.420287798,447807.6916916512,185838.79842605643,447848.36090002995,31
9,552A2D4B,Y_8,31.07931058226281,185811.420287798,447807.6916916512,185839.76998893238,447820.4281743627,36
9,34075261,Y_9,101.84838466883723,185810.59945510072,447782.7088475681,185901.8131981415,447828.0205076584,33
9,521E1933,Y_9,90.9733511117039,185810.59945510072,447782.7088475681,185885.35538369764,447834.551896785,34
9,552A2D4B,Y_9,101.59136251521343,185810.59945510072,447782.7088475681,185862.53371402586,447870.02229262434,38
9,071E2A4C,Z_1,20.944264236864843,185783.97495240555,447733.56398476724,185777.8261634863,447713.5426311854,27
9,19614B34,Z_1,21.140602202386386,185783.97495240555,447733.56398476724,185777.16549519112,447713.5500807522,23
9,554B554C,Z_1,24.388673865217896,185783.97495240555,447733.56398476724,185774.9787713221,447710.8951484756,26
9,554B554C,Z_10,19.16381747378082,185759.8129317578,447759.3676609011,185745.98761762332,447746.096919051,31
9,071E2A4C,Z_10,4.5672027334183865,185759.8129317578,447759.3676609011,185763.28516431278,447762.33463611035,30
9,19614B34,Z_10,21.976404961956362,185759.8129317578,447759.3676609011,185745.91826541058,447742.3411926193,25
9,071E2A4C,Z_11,27.14246444530943,185758.99210414157,447734.3848109299,185776.025062051,447713.25209409033,27
9,19614B34,Z_11,26.321602361054392,185758.99210414157,447734.3848109299,185736.08622316067,447721.4176459605,26
9,554B554C,Z_11,31.564439008323454,185758.99210414157,447734.3848109299,185780.61716723224,447711.39197604085,28
9,071E2A4C,Z_12,14.414438054167562,185758.17127926642,447709.40196076274,185746.91388467661,447718.4045765752,27
9,19614B34,Z_12,39.545153823700915,185758.17127926642,447709.40196076274,185740.37564961406,447744.7167559089,25
9,554B554C,Z_12,32.94438731551724,185758.17127926642,447709.40196076274,185725.72886135228,447715.13102486427,25
9,071E2A4C,Z_13,27.790679762982574,185757.35045713172,447684.41911040153,185774.8010727552,447706.0477464207,30
9,19614B34,Z_13,21.591578253868654,185757.35045713172,447684.41911040153,185755.73354109091,447705.9500610078,29
9,554B554C,Z_13,47.68051415515422,185757.35045713172,447684.41911040153,185803.78005975328,447695.2691532818,29
9,071E2A4C,Z_14,30.39731945241987,185756.52963773813,447659.4362598372,185780.19390365074,447678.5150320385,28
9,19614B34,Z_14,24.885509507111056,185756.52963773813,447659.4362598372,185761.59472004548,447683.8008555582,25
9,554B554C,Z_14,33.17280584114978,185756.52963773813,447659.4362598372,185769.12889883167,447690.12328750803,28
9,071E2A4C,Z_15,56.5366780666146,185735.6509115094,447785.17134251125,185742.4102055686,447729.0401754948,31
9,554B554C,Z_15,42.41433542704092,185735.6509115094,447785.17134251125,185753.16314972038,447746.54107765894,26
9,19614B34,Z_15,76.98121373695272,185735.6509115094,447785.17134251125,185733.81972154183,447708.21191156405,22
9,071E2A4C,Z_16,22.134245033780967,185734.83008095282,447760.18848999403,185733.81092191243,447738.077720716,28
9,19614B34,Z_16,64.0525032183157,185734.83008095282,447760.18848999403,185761.02780783473,447701.73849192087,22
9,554B554C,Z_16,42.04653586740431,185734.83008095282,447760.18848999403,185757.9215676232,447725.05027117464,22
9,071E2A4C,Z_17,18.40312166591576,185734.0092531371,447735.20563729765,185741.6947503991,447718.4841535451,27
9,19614B34,Z_17,15.252308938967715,185734.0092531371,447735.20563729765,185738.01423927915,447720.4885379241,26
9,554B554C,Z_17,15.421244863181496,185734.0092531371,447735.20563729765,185727.66274619583,447721.15086434415,29
9,071E2A4C,Z_18,45.02593104097949,185733.18842806196,447710.22278438235,185777.592329565,447702.7643664928,31
9,19614B34,Z_18,13.09273455856032,185733.18842806196,447710.22278438235,185722.9058511202,447718.3276168703,28
9,554B554C,Z_18,5.131204982574786,185733.18842806196,447710.22278438235,185729.22951590733,447713.4871800577,25
9,071E2A4C,Z_19,31.703565944198555,185732.36760572664,447685.23993128893,185741.30066553428,447715.65894731594,34
9,19614B34,Z_19,31.83254260107622,185732.36760572664,447685.23993128893,185760.81547108467,447699.523828692,27
9,554B554C,Z_19,38.55416414455766,185732.36760572664,447685.23993128893,185724.84966825374,447723.05400524347,30
9,554B554C,Z_2,31.485887460185644,185783.15412773102,447708.58113733603,185752.00062838077,447704.0181791519,27
9,071E2A4C,Z_2,12.259156991260436,185783.15412773102,447708.58113733603,185777.79704849032,447697.5544137907,27
9,19614B34,Z_2,21.466672756852354,185783.15412773102,447708.58113733603,185761.6886864681,447708.3512011766,22
9,19614B34,Z_20,49.969992852620024,185731.54678613157,447660.2570779733,185723.91946364063,447709.6415303577,26
9,071E2A4C,Z_20,77.09420388082529,185731.54678613157,447660.2570779733,185807.7023640211,447672.2505857308,29
9,554B554C,Z_20,57.02337019374597,185731.54678613157,447660.2570779733,185787.75626315046,447669.85704888555,25
9,071E2A4C,Z_21,27.086911144800567,185708.20557411673,447711.04360821407,185735.26278410267,447712.31173405284,30
9,19614B34,Z_21,24.431470571141116,185708.20557411673,447711.04360821407,185732.4481309199,447714.0759660284,25
9,554B554C,Z_21,31.00204454932541,185708.20557411673,447711.04360821407,185734.8076216241,447726.9639673386,27
9,19614B34,Z_22,27.717183808732734,185707.38475158063,447686.06075236876,185725.61524090753,447706.93876801175,26
9,071E2A4C,Z_22,53.90087416220845,185707.38475158063,447686.06075236876,185761.1668480784,447689.63710969914,25
9,554B554C,Z_22,35.248294903882275,185707.38475158063,447686.06075236876,185730.43821810457,447712.72496011737,24
9,554B554C,Z_3,18.601953546221562,185782.33330579684,447683.5982897118,185780.39296654714,447702.0987696875,29
9,071E2A4C,Z_3,9.227404774556387,185782.33330579684,447683.5982897118,185779.80194629962,447692.4716891714,28
9,19614B34,Z_3,0.7484486055155728,185782.33330579684,447683.5982897118,185781.60215337545,447683.4383164272,29
9,071E2A4C,Z_4,20.97671876843844,185781.5124866035,447658.6154418912,185776.82326192484,447679.0613192801,27
9,19614B34,Z_4,53.762263910616944,185781.5124866035,447658.6154418912,185755.66027665333,447705.75400637387,26
9,554B554C,Z_4,24.3425548289816,185781.5124866035,447658.6154418912,185760.0213639532,447670.0474855769,27
9,071E2A4C,Z_5,58.197971229492964,185763.91711094358,447884.28190771316,185779.99941235737,447828.3501328757,27
9,19614B34,Z_5,52.19654330861937,185763.91711094358,447884.28190771316,185772.45223233974,447832.7879193638,29
9,554B554C,Z_5,55.52661673062168,185763.91711094358,447884.28190771316,185772.77507095243,447829.46638336073,27
9,071E2A4C,Z_6,54.847049411329436,185763.09626962506,447859.2990587542,185756.1057285213,447804.8993237897,24
9,19614B34,Z_6,23.084913692892414,185763.09626962506,447859.2990587542,185762.33820183357,447836.22659522225,23
9,554B554C,Z_6,56.49383451273708,185763.09626962506,447859.2990587542,185819.4130310947,447863.7684787975,18
9,071E2A4C,Z_7,5.0305407946728184,185762.27543104743,447834.3162095887,185759.96613759588,447838.7853822685,23
9,19614B34,Z_7,12.10484794107675,185762.27543104743,447834.3162095887,185756.79223944084,447823.5244556311,24
9,554B554C,Z_7,2.5787692898191423,185762.27543104743,447834.3162095887,185759.90366364372,447835.3285190438,22
9,19614B34,Z_8,18.683017875021886,185761.4545952106,447809.33336022036,185759.54334125138,447827.91836130247,27
9,071E2A4C,Z_8,45.71548140565969,185761.4545952106,447809.33336022036,185805.96963357244,447819.7408863335,24
9,554B554C,Z_8,10.545520766612652,185761.4545952106,447809.33336022036,185771.84822045633,447811.11677337793,20
9,19614B34,Z_9,1.87459522739675,185760.63376211363,447784.35051065456,185760.38783072692,447782.4921175262,24
9,554B554C,Z_9,61.460715104279316,185760.63376211363,447784.35051065456,185760.04798577598,447845.80843420565,25
9,071E2A4C,Z_9,21.330020271432304,185760.63376211363,447784.35051065456,185767.5314107906,447764.1665514912,26
10,4C2A341E,A_1,46.903062601957686,186464.25663065462,447886.2811619256,186422.53925786965,447907.7184679448,14
10,78524B34,A_1,32.579249107337326,186464.25663065462,447886.2811619256,186435.32562689114,447871.3010252895,19
10,2D331955,A_1,35.31039464243476,186464.25663065462,447886.2811619256,186429.6311102427,447879.360373964,16
